Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf30_dT12K_2.txt
Date: quinta-feira, 16 de agosto de 2018 @ 12:01:26
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
12:01:26	1925.167	308.262	297.054	303.380	297.240	297.180	297.283	303.201	309.228	309.117	309.205	301.782	301.826	302.100	303.187	302.854	302.760	59.997	0.011	-15.021	-0.035	0.072	0.171	30.372	10.531	4.818	4.790	4.755	4.746	2.579	32.123	5.138	4.723	0.414	3.428	23.996	0.002	24.550	0.003	-0.238	-0.004	-0.243	-0.004	0.039	0.064	0.001	0.001
12:01:26	1925.173	308.307	297.084	303.373	297.245	297.202	297.265	303.191	309.235	309.123	309.190	301.785	301.820	302.095	303.197	302.843	302.877	59.997	0.011	-15.022	-0.038	0.073	0.175	30.407	10.891	4.824	4.797	4.759	4.751	2.581	32.123	5.136	4.723	0.413	3.420	23.963	0.002	23.930	0.002	-0.238	-0.003	-0.244	-0.004	0.045	0.043	0.001	0.001
12:01:26	1925.180	308.337	297.106	303.360	297.252	297.196	297.309	303.226	309.232	309.147	309.195	301.776	301.838	302.086	303.122	302.846	302.767	59.997	0.011	-15.020	-0.039	0.073	0.185	30.432	11.203	4.830	4.803	4.764	4.756	2.582	32.121	5.132	4.723	0.409	3.405	23.954	0.002	23.929	0.002	-0.238	-0.004	-0.243	-0.004	0.044	0.040	0.001	0.001
12:01:26	1925.187	308.366	297.098	303.372	297.245	297.203	297.284	303.200	309.222	309.159	309.206	301.866	301.861	302.088	303.209	302.847	302.754	59.997	0.011	-15.020	-0.040	0.072	0.199	30.463	11.452	4.836	4.810	4.770	4.764	2.581	32.123	5.127	4.723	0.404	3.392	23.487	0.334	23.308	0.274	-0.238	-0.004	-0.244	-0.004	7.844	6.376	0.001	0.001
12:01:26	1925.193	308.406	297.091	303.353	297.217	297.204	297.283	303.228	309.233	309.155	309.220	301.775	301.857	302.090	303.224	302.864	302.740	59.997	0.011	-15.022	-0.043	0.073	0.217	30.502	11.621	4.842	4.818	4.774	4.769	2.584	32.123	5.121	4.723	0.399	3.385	23.959	0.002	23.929	0.002	-0.238	-0.003	-0.243	-0.004	0.045	0.040	0.001	0.001
12:01:26	1925.200	308.490	297.088	303.372	297.250	297.206	297.271	303.218	309.237	309.160	309.202	301.825	301.879	302.101	303.227	302.868	302.761	59.997	0.011	-15.019	-0.045	0.075	0.249	30.527	11.714	4.849	4.823	4.778	4.774	2.582	32.123	5.117	4.723	0.394	3.372	23.938	0.002	23.955	0.002	-0.239	-0.003	-0.243	-0.004	0.043	0.043	0.001	0.001
12:01:26	1925.207	308.517	297.104	303.356	297.257	297.224	297.293	303.240	309.227	309.151	309.216	301.780	301.916	302.084	303.194	302.826	302.751	59.997	0.011	-15.022	-0.047	0.078	0.291	30.551	11.741	4.855	4.829	4.782	4.778	2.584	32.121	5.112	4.723	0.389	3.359	23.363	0.278	23.888	0.002	-0.237	-0.004	-0.243	-0.004	6.503	0.040	0.001	0.001
12:01:26	1925.213	308.567	297.093	303.376	297.255	297.232	297.275	303.218	309.242	309.186	309.190	301.780	301.941	301.954	303.188	302.866	302.601	59.997	0.011	-15.020	-0.051	0.078	0.322	30.583	11.719	4.860	4.834	4.784	4.781	2.586	32.121	5.107	4.723	0.384	3.352	23.954	0.002	23.931	0.002	-0.237	-0.004	-0.243	-0.004	0.044	0.042	0.001	0.001
12:01:26	1925.220	308.603	297.082	303.350	297.219	297.241	297.284	303.214	309.229	309.164	309.189	301.776	301.962	302.090	303.205	302.833	302.735	59.997	0.011	-15.021	-0.052	0.080	0.365	30.607	11.665	4.863	4.837	4.786	4.784	2.584	32.119	5.105	4.723	0.381	3.337	23.955	0.002	24.427	0.003	-0.238	-0.004	-0.243	-0.004	0.050	0.066	0.001	0.001
12:01:26	1925.227	308.440	297.086	303.333	297.220	297.258	297.292	303.213	309.227	309.163	309.192	301.754	301.969	302.086	303.214	302.870	302.741	59.997	0.011	-15.022	-0.052	0.082	0.428	30.625	11.593	4.866	4.840	4.788	4.785	2.587	32.121	5.099	4.723	0.377	3.327	23.956	0.002	23.929	0.001	-0.237	-0.004	-0.243	-0.004	0.041	0.015	0.001	0.001
