Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf60_dT0K_2.txt
Date: quarta-feira, 15 de agosto de 2018 @ 13:54:47
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
13:54:47	1273.693	309.406	308.719	308.299	309.118	309.101	309.219	308.542	309.199	309.841	309.212	302.677	303.170	303.415	308.761	305.855	305.174	60.009	0.011	-15.022	-0.143	0.169	27.490	33.475	8.896	5.101	5.059	4.916	4.932	2.396	63.589	5.710	4.721	0.989	2.931	23.950	0.002	23.937	0.002	-0.238	-0.004	-0.243	-0.004	0.044	0.042	0.001	0.001
13:54:47	1273.700	309.361	308.699	308.271	309.102	309.074	309.225	308.543	309.196	309.826	309.195	302.576	303.160	303.429	308.735	305.860	305.164	60.009	0.011	-15.019	-0.143	0.169	28.792	32.205	9.135	5.100	5.059	4.916	4.932	2.390	63.595	5.709	4.721	0.989	2.915	23.978	0.001	23.348	0.261	-0.237	-0.003	-0.243	-0.004	0.019	6.092	0.001	0.001
13:54:47	1273.707	309.369	308.683	308.290	309.128	309.071	309.229	308.530	309.206	309.806	309.195	302.540	303.136	303.436	308.727	305.866	305.127	60.009	0.011	-15.022	-0.143	0.168	30.073	30.945	9.313	5.100	5.059	4.916	4.931	2.389	63.586	5.710	4.721	0.989	2.899	23.953	0.002	23.993	0.002	-0.238	-0.004	-0.243	-0.004	0.041	0.042	0.001	0.001
13:54:47	1273.713	309.354	308.685	308.325	309.094	309.074	309.222	308.538	309.185	309.810	309.218	302.676	303.136	303.446	308.751	305.862	305.147	60.009	0.011	-15.020	-0.143	0.169	31.336	29.696	9.423	5.100	5.058	4.915	4.931	2.398	63.586	5.710	4.720	0.990	2.888	23.906	0.002	23.979	0.002	-0.238	-0.004	-0.244	-0.004	0.044	0.044	0.001	0.001
13:54:47	1273.720	309.387	308.655	308.304	309.127	309.011	309.193	308.544	309.231	309.826	309.203	302.681	303.121	303.452	308.722	305.861	305.164	60.009	0.011	-15.020	-0.143	0.170	32.592	28.451	9.472	5.100	5.059	4.915	4.931	2.387	63.589	5.710	4.720	0.989	2.870	24.569	0.002	23.891	0.002	-0.239	-0.004	-0.244	-0.004	0.056	0.042	0.001	0.001
13:54:47	1273.727	309.341	308.660	308.313	309.121	309.063	309.217	308.552	309.189	309.817	309.195	302.653	303.112	303.463	308.733	305.865	305.151	60.009	0.011	-15.022	-0.144	0.169	33.841	27.209	9.465	5.100	5.058	4.915	4.931	2.394	63.589	5.709	4.719	0.989	2.858	23.952	0.002	23.934	0.002	-0.238	-0.003	-0.244	-0.004	0.041	0.040	0.001	0.001
13:54:47	1273.733	309.341	308.612	308.304	309.103	309.071	309.184	308.545	309.196	309.836	309.209	302.809	303.102	303.420	308.719	305.865	305.154	60.009	0.011	-15.018	-0.143	0.170	35.069	25.984	9.417	5.101	5.058	4.915	4.931	2.390	63.591	5.709	4.720	0.989	2.850	23.900	0.002	23.426	0.307	-0.239	-0.004	-0.243	-0.004	0.045	7.181	0.001	0.001
13:54:47	1273.740	309.312	308.585	308.309	309.110	309.041	309.193	308.546	309.179	309.832	309.213	302.671	303.055	303.432	308.710	305.850	304.919	60.009	0.011	-15.023	-0.144	0.168	36.287	24.785	9.330	5.100	5.059	4.915	4.932	2.390	63.591	5.710	4.720	0.990	2.828	23.434	0.303	23.881	0.002	-0.239	-0.004	-0.243	-0.004	7.108	0.041	0.001	0.001
13:54:47	1273.747	309.352	308.584	308.327	309.124	309.051	309.198	308.530	309.220	309.817	309.204	302.675	303.058	303.424	308.727	305.859	305.179	60.009	0.011	-15.020	-0.144	0.169	37.480	23.596	9.210	5.100	5.059	4.915	4.931	2.400	63.589	5.709	4.721	0.988	2.813	23.949	0.002	23.933	0.001	-0.238	-0.004	-0.243	-0.004	0.049	0.033	0.001	0.001
13:54:47	1273.753	309.368	308.559	308.330	309.095	309.046	309.205	308.547	309.193	309.829	309.209	302.681	303.028	303.418	308.721	305.869	305.148	60.009	0.011	-15.019	-0.143	0.168	38.634	22.438	9.051	5.100	5.058	4.915	4.931	2.389	63.589	5.708	4.720	0.988	2.797	23.971	0.003	23.346	0.260	-0.238	-0.003	-0.244	-0.004	0.065	6.071	0.001	0.001
13:54:47	1273.760	309.369	308.539	308.327	309.114	308.986	309.198	308.540	309.206	309.831	309.220	302.695	303.009	303.460	308.715	305.871	305.138	60.009	0.011	-15.022	-0.143	0.169	39.770	21.302	8.847	5.100	5.058	4.915	4.931	2.397	63.591	5.708	4.720	0.989	2.783	23.947	0.002	23.942	0.002	-0.238	-0.004	-0.242	-0.004	0.045	0.042	0.001	0.001
13:54:47	1273.767	309.387	308.546	308.342	309.144	309.002	309.200	308.551	309.202	309.811	309.230	302.661	302.971	303.386	308.733	305.863	305.176	60.009	0.011	-15.019	-0.143	0.169	40.886	20.190	8.589	5.100	5.058	4.915	4.931	2.392	63.595	5.709	4.720	0.989	2.769	23.900	0.002	23.973	0.002	-0.238	-0.003	-0.243	-0.004	0.045	0.045	0.001	0.001
13:54:47	1273.773	309.373	308.507	308.372	309.136	309.001	309.203	308.513	309.182	309.829	309.218	302.679	302.932	303.422	308.730	305.853	305.146	60.009	0.011	-15.021	-0.142	0.169	41.966	19.131	8.273	5.100	5.058	4.915	4.931	2.392	63.586	5.708	4.721	0.988	2.754	24.250	0.002	23.914	0.002	-0.238	-0.003	-0.243	-0.004	0.047	0.038	0.001	0.001
13:54:47	1273.780	309.376	308.483	308.365	309.119	308.988	309.199	308.519	309.215	309.815	309.220	302.655	302.918	303.412	308.807	305.858	305.171	60.009	0.011	-15.021	-0.144	0.170	43.025	18.093	7.899	5.100	5.059	4.915	4.931	2.403	63.593	5.709	4.721	0.988	2.737	23.947	0.002	23.927	0.002	-0.237	-0.003	-0.243	-0.004	0.041	0.042	0.001	0.001
13:54:47	1273.787	309.395	308.471	308.375	309.123	308.983	309.195	308.530	309.200	309.820	309.199	302.674	302.867	303.427	308.714	305.856	305.172	60.009	0.011	-15.018	-0.144	0.170	44.046	17.101	7.476	5.100	5.059	4.915	4.931	2.394	63.591	5.709	4.721	0.988	2.719	23.910	0.002	23.431	0.319	-0.237	-0.004	-0.245	-0.004	0.042	7.474	0.001	0.001
13:54:47	1273.793	309.366	308.442	308.400	309.133	308.981	309.213	308.527	309.200	309.824	309.185	302.685	302.862	303.451	308.704	305.860	305.163	60.009	0.011	-15.022	-0.144	0.169	45.027	16.126	7.012	5.100	5.059	4.915	4.931	2.401	63.582	5.709	4.720	0.989	2.705	23.440	0.315	23.868	0.002	-0.237	-0.004	-0.243	-0.004	7.393	0.043	0.001	0.001
13:54:47	1273.800	309.368	308.404	308.424	309.140	308.960	309.207	308.538	309.187	309.843	309.208	302.634	302.820	303.424	308.725	305.855	305.077	60.009	0.011	-15.019	-0.144	0.170	45.977	15.194	6.518	5.101	5.059	4.915	4.931	2.397	63.575	5.708	4.720	0.989	2.687	23.940	0.002	23.933	0.002	-0.238	-0.003	-0.243	-0.004	0.041	0.039	0.001	0.001
13:54:47	1273.807	309.353	308.407	308.435	309.126	308.974	309.190	308.528	309.198	309.861	309.209	302.673	302.794	303.408	308.703	305.858	305.102	60.009	0.011	-15.022	-0.143	0.169	46.889	14.311	6.013	5.100	5.059	4.916	4.931	2.400	63.559	5.708	4.720	0.988	2.675	23.974	0.001	23.341	0.258	-0.237	-0.004	-0.242	-0.004	0.024	6.031	0.001	0.001
13:54:47	1273.813	309.376	308.392	308.441	309.127	308.969	309.205	308.535	309.195	309.823	309.203	302.659	302.752	303.412	308.713	305.824	305.155	60.009	0.011	-15.021	-0.144	0.169	47.768	13.452	5.509	5.101	5.059	4.916	4.932	2.409	63.546	5.708	4.720	0.988	2.667	23.103	0.253	23.907	0.002	-0.238	-0.004	-0.242	-0.004	5.834	0.036	0.001	0.001
