Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf60_dT0K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 13:53:49
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
13:53:49	1215.727	309.313	309.186	308.674	309.227	308.983	309.367	308.546	309.183	309.779	309.222	302.725	302.684	303.346	308.728	305.822	305.155	59.996	0.013	-15.019	-0.144	0.169	31.223	31.783	9.262	5.073	5.032	4.887	4.904	2.394	63.321	5.681	4.692	0.989	2.283	23.951	0.002	23.946	0.002	-0.238	-0.004	-0.243	-0.004	0.043	0.041	0.001	0.001
13:53:49	1215.733	309.292	309.166	308.663	309.240	308.978	309.347	308.527	309.208	309.770	309.201	302.707	302.685	303.379	308.728	305.797	305.149	59.996	0.013	-15.023	-0.144	0.169	32.525	30.414	9.323	5.073	5.032	4.888	4.904	2.402	63.315	5.681	4.691	0.989	2.301	23.912	0.002	23.971	0.002	-0.238	-0.003	-0.244	-0.004	0.044	0.042	0.001	0.001
13:53:49	1215.740	309.301	309.188	308.671	309.250	308.970	309.360	308.532	309.207	309.787	309.193	302.707	302.702	303.371	308.718	305.775	305.133	59.996	0.013	-15.018	-0.145	0.169	33.796	29.066	9.355	5.073	5.032	4.887	4.904	2.397	63.321	5.681	4.691	0.991	2.317	24.260	0.002	23.900	0.002	-0.238	-0.003	-0.243	-0.004	0.041	0.039	0.001	0.001
13:53:49	1215.747	309.280	309.161	308.696	309.253	308.967	309.362	308.526	309.193	309.789	309.194	302.698	302.765	303.364	308.728	305.764	305.152	59.996	0.013	-15.022	-0.144	0.169	35.052	27.751	9.360	5.072	5.032	4.888	4.904	2.400	63.319	5.681	4.691	0.990	2.326	23.954	0.002	23.931	0.002	-0.237	-0.004	-0.243	-0.004	0.044	0.040	0.001	0.001
13:53:49	1215.753	309.288	309.157	308.638	309.239	308.932	309.353	308.556	309.180	309.771	309.201	302.724	302.734	303.372	308.712	305.772	305.313	59.996	0.013	-15.020	-0.144	0.168	36.276	26.470	9.333	5.072	5.032	4.888	4.904	2.407	63.317	5.681	4.690	0.991	2.344	23.902	0.002	23.509	0.074	-0.238	-0.003	-0.242	-0.004	0.043	1.748	0.001	0.001
13:53:49	1215.760	309.288	309.163	308.672	309.229	308.925	309.362	308.558	309.187	309.771	309.196	302.727	302.720	303.366	308.738	305.743	305.156	59.996	0.013	-15.021	-0.144	0.168	37.480	25.175	9.274	5.073	5.032	4.887	4.904	2.399	63.317	5.681	4.691	0.991	2.360	23.436	0.313	23.873	0.002	-0.238	-0.004	-0.242	-0.004	7.336	0.040	0.001	0.001
13:53:49	1215.767	309.287	309.129	308.644	309.244	308.900	309.349	308.560	309.182	309.774	309.203	302.700	302.789	303.392	308.751	305.763	305.134	59.996	0.013	-15.023	-0.144	0.169	38.665	23.947	9.174	5.073	5.031	4.887	4.904	2.407	63.315	5.681	4.692	0.989	2.378	23.952	0.002	23.935	0.002	-0.238	-0.004	-0.244	-0.004	0.041	0.036	0.001	0.001
13:53:49	1215.773	309.274	309.148	308.678	309.250	308.918	309.369	308.563	309.198	309.793	309.188	302.709	302.774	303.359	308.713	305.802	305.169	59.996	0.013	-15.018	-0.145	0.169	39.823	22.730	9.020	5.073	5.032	4.887	4.903	2.400	63.328	5.681	4.692	0.990	2.396	23.959	0.001	23.363	0.263	-0.236	-0.004	-0.242	-0.004	0.033	6.138	0.001	0.001
13:53:49	1215.780	309.307	309.150	308.645	309.231	308.909	309.375	308.564	309.200	309.782	309.202	302.690	302.644	303.395	308.718	305.779	305.171	59.996	0.013	-15.022	-0.144	0.170	40.946	21.555	8.805	5.073	5.032	4.887	4.903	2.400	63.319	5.682	4.691	0.991	2.414	23.060	0.243	23.914	0.002	-0.237	-0.003	-0.243	-0.004	5.611	0.040	0.001	0.001
13:53:49	1215.787	309.303	309.140	308.653	309.228	308.867	309.389	308.577	309.197	309.828	309.196	302.704	302.851	303.367	308.745	305.803	305.139	59.996	0.013	-15.021	-0.145	0.169	42.022	20.394	8.525	5.072	5.031	4.886	4.903	2.406	63.319	5.682	4.691	0.991	2.434	23.899	0.002	23.976	0.002	-0.238	-0.003	-0.243	-0.004	0.043	0.046	0.001	0.001
