Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf50_dT9K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 17:02:00
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
17:02:00	12507.000	309.220	299.859	304.494	300.085	299.939	300.189	304.649	309.139	309.142	309.161	302.720	303.739	303.376	304.687	303.708	303.466	60.012	0.011	-15.024	-0.108	0.140	47.402	2.275	2.327	5.036	5.000	4.892	4.895	2.480	52.534	5.497	4.770	0.727	2.769	23.451	0.329	23.800	0.002	-0.238	-0.003	-0.243	-0.004	7.725	0.040	0.001	0.001
17:02:00	12507.007	309.212	299.857	304.490	300.105	299.966	300.196	304.658	309.162	309.141	309.164	302.717	303.706	303.368	304.665	303.724	303.475	60.012	0.011	-15.020	-0.108	0.141	47.663	2.074	2.311	5.036	5.000	4.892	4.895	2.487	52.525	5.498	4.770	0.728	2.799	23.964	0.002	23.946	0.002	-0.239	-0.003	-0.241	-0.004	0.042	0.041	0.001	0.001
17:02:00	12507.013	309.206	299.862	304.488	300.102	299.966	300.171	304.653	309.169	309.132	309.162	302.721	303.703	303.372	304.666	303.708	303.433	60.012	0.011	-15.020	-0.108	0.141	47.906	1.863	2.209	5.037	5.000	4.892	4.895	2.479	52.523	5.498	4.769	0.729	2.804	24.042	0.002	23.402	0.269	-0.238	-0.004	-0.243	-0.004	0.043	6.307	0.001	0.001
17:02:00	12507.020	309.240	299.843	304.494	300.088	299.945	300.171	304.658	309.163	309.144	309.172	302.729	303.726	303.377	304.672	303.725	303.442	60.012	0.011	-15.022	-0.108	0.141	48.159	1.687	2.048	5.036	5.000	4.893	4.895	2.483	52.525	5.498	4.769	0.729	2.827	23.329	0.274	23.905	0.002	-0.238	-0.004	-0.243	-0.004	6.382	0.043	0.001	0.001
17:02:00	12507.027	309.220	299.872	304.483	300.080	299.974	300.172	304.644	309.161	309.126	309.171	302.712	303.733	303.383	304.680	303.680	303.444	60.012	0.011	-15.018	-0.109	0.140	48.377	1.518	1.861	5.036	5.001	4.892	4.896	2.479	52.529	5.498	4.769	0.729	2.856	23.927	0.002	23.973	0.002	-0.239	-0.004	-0.243	-0.004	0.040	0.043	0.001	0.001
17:02:00	12507.033	309.225	299.888	304.470	300.095	299.964	300.166	304.639	309.136	309.134	309.152	302.730	303.726	303.398	304.694	303.731	303.425	60.012	0.011	-15.022	-0.107	0.141	48.592	1.378	1.641	5.036	5.000	4.893	4.896	2.479	52.529	5.498	4.769	0.729	2.860	24.035	0.002	23.935	0.002	-0.237	-0.004	-0.242	-0.004	0.042	0.041	0.001	0.001
17:02:00	12507.040	309.206	299.861	304.470	300.073	299.949	300.139	304.648	309.168	309.130	309.156	302.697	303.751	303.374	304.674	303.614	303.446	60.012	0.011	-15.020	-0.108	0.140	48.775	1.248	1.362	5.036	5.001	4.893	4.897	2.485	52.532	5.499	4.770	0.729	2.884	23.964	0.002	23.938	0.002	-0.238	-0.004	-0.243	-0.004	0.042	0.039	0.001	0.001
17:02:00	12507.047	309.215	299.892	304.474	300.100	299.962	300.134	304.638	309.161	309.138	309.145	302.729	303.707	303.390	304.681	303.737	303.446	60.012	0.011	-15.020	-0.108	0.140	48.958	1.138	1.033	5.036	5.000	4.893	4.896	2.482	52.525	5.500	4.770	0.730	2.906	23.921	0.002	24.624	0.003	-0.238	-0.004	-0.242	-0.004	0.043	0.071	0.001	0.001
17:02:00	12507.053	309.195	299.901	304.469	300.065	299.925	300.142	304.633	309.159	309.133	309.158	302.722	303.675	303.381	304.662	303.733	303.357	60.012	0.011	-15.023	-0.107	0.140	49.123	1.022	0.637	5.036	5.001	4.893	4.896	2.488	52.523	5.501	4.770	0.731	2.921	23.465	0.089	23.883	0.002	-0.238	-0.004	-0.244	-0.004	2.089	0.036	0.001	0.001
17:02:00	12507.060	309.218	299.879	304.447	300.071	299.990	300.109	304.630	309.148	309.135	309.169	302.766	303.671	303.373	304.646	303.719	303.447	60.012	0.011	-15.017	-0.107	0.140	49.278	0.917	0.221	5.036	5.001	4.893	4.897	2.483	52.525	5.502	4.770	0.732	2.942	23.957	0.002	23.943	0.002	-0.238	-0.004	-0.242	-0.004	0.043	0.042	0.001	0.001
