Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf10_dT12K_2.txt
Date: quinta-feira, 16 de agosto de 2018 @ 11:43:30
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
11:43:30	849.567	310.495	297.082	302.919	297.228	297.206	297.209	302.726	309.081	309.431	309.080	301.693	301.622	301.881	302.882	302.471	302.367	60.018	0.011	-15.020	-0.004	0.037	0.118	10.043	6.341	4.643	4.622	4.618	4.606	2.662	13.536	4.737	4.653	0.084	3.514	23.954	0.002	23.931	0.002	-0.238	-0.003	-0.243	-0.004	0.041	0.040	0.001	0.001
11:43:30	849.573	310.512	297.097	302.923	297.245	297.221	297.230	302.750	309.108	309.437	309.079	301.681	301.633	301.896	302.739	302.339	302.371	60.018	0.011	-15.022	-0.006	0.042	0.125	10.036	6.606	4.644	4.623	4.617	4.603	2.662	13.534	4.740	4.654	0.087	3.509	23.411	0.292	23.055	0.232	-0.238	-0.003	-0.244	-0.004	6.829	5.344	0.001	0.001
11:43:30	849.580	310.482	297.068	302.908	297.238	297.206	297.219	302.764	309.074	309.439	309.085	301.696	301.614	301.892	302.850	302.618	302.380	60.018	0.011	-15.019	-0.006	0.043	0.125	10.043	6.895	4.645	4.623	4.617	4.602	2.662	13.531	4.743	4.653	0.089	3.506	23.949	0.002	23.920	0.002	-0.238	-0.004	-0.244	-0.004	0.041	0.041	0.001	0.001
11:43:30	849.587	310.484	297.141	302.933	297.250	297.185	297.208	302.746	309.122	309.442	309.088	301.675	301.640	301.890	302.888	302.475	302.372	60.018	0.011	-15.021	-0.006	0.044	0.125	10.043	7.210	4.645	4.623	4.616	4.601	2.662	13.531	4.748	4.653	0.095	3.487	23.875	0.002	24.021	0.001	-0.238	-0.004	-0.243	-0.004	0.045	0.033	0.001	0.001
11:43:30	849.593	310.512	297.094	302.929	297.231	297.197	297.230	302.752	309.107	309.444	309.086	301.681	301.631	301.882	302.879	302.474	302.369	60.018	0.011	-15.022	-0.008	0.042	0.132	10.057	7.544	4.645	4.623	4.615	4.602	2.662	13.534	4.752	4.653	0.098	3.485	23.949	0.002	23.978	0.002	-0.239	-0.004	-0.243	-0.004	0.043	0.038	0.001	0.001
11:43:30	849.600	310.507	297.095	302.946	297.241	297.192	297.236	302.754	309.155	309.437	309.083	301.676	301.625	301.899	302.807	302.463	302.352	60.018	0.011	-15.020	-0.009	0.041	0.125	10.050	7.898	4.643	4.622	4.613	4.603	2.662	13.534	4.755	4.654	0.101	3.479	23.955	0.002	23.921	0.002	-0.239	-0.003	-0.244	-0.004	0.046	0.041	0.001	0.001
11:43:30	849.607	310.497	297.082	302.960	297.230	297.179	297.254	302.764	309.116	309.443	309.077	301.686	301.648	301.894	302.943	302.483	302.372	60.018	0.011	-15.023	-0.008	0.041	0.125	10.061	8.268	4.643	4.622	4.614	4.602	2.662	13.531	4.758	4.653	0.105	3.471	24.394	0.002	23.415	0.306	-0.239	-0.003	-0.243	-0.004	0.047	7.162	0.001	0.001
11:43:30	849.613	310.487	297.067	302.968	297.243	297.197	297.266	302.776	309.134	309.438	309.086	301.706	301.655	301.888	302.899	302.471	302.358	60.018	0.011	-15.020	-0.008	0.041	0.122	10.064	8.651	4.643	4.623	4.615	4.602	2.661	13.536	4.761	4.652	0.109	3.458	23.947	0.002	23.921	0.002	-0.238	-0.003	-0.243	-0.004	0.041	0.041	0.001	0.001
11:43:30	849.620	310.474	297.065	302.946	297.271	297.170	297.252	302.771	309.147	309.439	309.096	301.702	301.678	301.901	302.885	302.469	302.445	60.018	0.011	-15.020	-0.008	0.043	0.125	10.071	9.046	4.645	4.624	4.615	4.602	2.662	13.534	4.761	4.653	0.109	3.457	23.951	0.002	23.932	0.002	-0.239	-0.003	-0.243	-0.004	0.041	0.046	0.001	0.001
11:43:30	849.627	310.451	297.036	302.940	297.233	297.170	297.256	302.766	309.149	309.443	309.104	301.674	301.693	301.885	302.886	302.486	302.351	60.018	0.011	-15.022	-0.011	0.046	0.132	10.082	9.447	4.648	4.625	4.615	4.602	2.661	13.536	4.762	4.653	0.109	3.442	23.434	0.306	23.110	0.240	-0.238	-0.003	-0.243	-0.004	7.175	5.545	0.001	0.001
11:43:30	849.633	310.506	297.051	302.942	297.249	297.172	297.261	302.774	309.156	309.416	309.094	301.691	301.679	301.885	302.877	302.442	302.378	60.018	0.011	-15.020	-0.012	0.048	0.118	10.092	9.846	4.649	4.626	4.614	4.602	2.662	13.540	4.762	4.653	0.109	3.431	23.951	0.002	23.920	0.002	-0.237	-0.003	-0.243	-0.004	0.041	0.041	0.001	0.001
11:43:30	849.640	310.506	297.056	302.940	297.234	297.166	297.263	302.777	309.155	309.437	309.098	301.678	301.705	301.922	302.875	302.482	302.361	60.018	0.011	-15.024	-0.012	0.048	0.125	10.107	10.220	4.651	4.627	4.615	4.603	2.662	13.534	4.762	4.651	0.110	3.427	23.888	0.002	24.012	0.002	-0.239	-0.003	-0.243	-0.004	0.046	0.046	0.001	0.001
11:43:30	849.647	310.488	297.043	302.943	297.267	297.163	297.242	302.761	309.155	309.387	309.103	301.707	301.714	301.901	302.877	302.467	302.370	60.018	0.011	-15.021	-0.013	0.049	0.108	10.114	10.554	4.652	4.629	4.616	4.603	2.662	13.536	4.760	4.651	0.108	3.409	23.942	0.114	23.917	0.002	-0.239	-0.003	-0.243	-0.004	2.741	0.037	0.001	0.001
11:43:30	849.653	310.510	297.000	302.922	297.267	297.147	297.261	302.826	309.109	309.432	309.106	301.679	301.732	301.902	302.861	302.473	302.383	60.018	0.011	-15.021	-0.013	0.046	0.122	10.124	10.828	4.653	4.631	4.617	4.607	2.662	13.536	4.760	4.652	0.108	3.399	23.950	0.002	23.934	0.002	-0.238	-0.003	-0.243	-0.004	0.043	0.039	0.001	0.001
11:43:30	849.660	310.508	297.037	302.946	297.231	297.167	297.283	302.763	309.181	309.407	309.122	301.555	301.751	301.895	302.876	302.479	302.383	60.018	0.011	-15.021	-0.014	0.047	0.125	10.128	11.030	4.655	4.633	4.619	4.608	2.661	13.527	4.758	4.651	0.107	3.397	24.118	0.001	23.423	0.310	-0.237	-0.004	-0.243	-0.004	0.030	7.259	0.001	0.001
