0.223846615;0.298462153;0.373077691;0.111923307;0.149231077;0.186538846;0.074615538;0.099487384;0.12435923;0.167884961;0.223846615;0.279808268;0.083942481;0.111923307;0.139904134;0.055961654;0.074615538;0.093269423;0.134307969;0.179077292;0.223846615;0.067153984;0.089538646;0.111923307;0.044769323;0.059692431;0.074615538;0.223846615;0.298462153;0.373077691;0.111923307;0.149231077;0.186538846;0.074615538;0.099487384;0.12435923;0.167884961;0.223846615;0.279808268;0.083942481;0.111923307;0.139904134;0.055961654;0.074615538
0.0028125;0.0028125;0.0028125;0.005625;0.005625;0.005625;0.0084375;0.0084375;0.0084375;0.005;0.005;0.005;0.01;0.01;0.01;0.015;0.015;0.015;0.0078125;0.0078125;0.0078125;0.015625;0.015625;0.015625;0.0234375;0.0234375;0.0234375;0.0028125;0.0028125;0.0028125;0.005625;0.005625;0.005625;0.0084375;0.0084375;0.0084375;0.005;0.005;0.005;0.01;0.01;0.01;0.015;0.015
0.3125;0.3125;0.3125;0.625;0.625;0.625;0.9375;0.9375;0.9375;0.3125;0.3125;0.3125;0.625;0.625;0.625;0.9375;0.9375;0.9375;0.3125;0.3125;0.3125;0.625;0.625;0.625;0.9375;0.9375;0.9375;0.3125;0.3125;0.3125;0.625;0.625;0.625;0.9375;0.9375;0.9375;0.3125;0.3125;0.3125;0.625;0.625;0.625;0.9375;0.9375
164277.5311;164277.8821;164278.1992;82138.76553;82138.94103;82139.09962;54759.17702;54759.29402;54759.39975;164277.5311;164277.8821;164278.1992;82138.76553;82138.94103;82139.09962;54759.17702;54759.29402;54759.39975;164277.5311;164277.8821;164278.1992;82138.76553;82138.94103;82139.09962;54759.17702;54759.29402;54759.39975;92406.30866;92406.54328;92406.75531;46203.15433;46203.27164;46203.37766;30802.10289;30802.18109;30802.25177;92406.30866;92406.54328;92406.75531;46203.15433;46203.27164;46203.37766;30802.10289;30802.18109
545.99045;409.4212407;-685.7861984;296.0835103;392.0030573;479.0623749;197.5715127;263.7436411;329.352601;440.5194294;555.1147137;531.4089647;223.2462303;298.5117603;373.2926914;148.5473297;198.8078784;249.5798528;357.8496667;472.7699138;565.819193;178.9588379;239.875867;301.607505;119.014762;159.3977393;200.3957926;529.8069982;373.0706337;-702.8272684;292.9520167;384.1904169;462.8550174;195.8535326;260.1911046;322.5219002;433.8643835;537.1643585;495.1771345;221.5750918;294.8299887;365.9168445;147.458252;196.8327579
