Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf70_dT6K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 15:59:26
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
15:59:26	8752.293	309.142	303.182	306.078	303.158	303.195	303.241	306.014	309.116	308.679	309.131	303.438	303.551	303.574	306.051	304.861	304.208	60.023	0.010	-15.022	-0.180	0.204	8.795	63.338	7.433	5.265	5.217	5.036	5.061	2.459	73.983	6.065	4.754	1.311	2.070	23.963	0.002	23.952	0.002	-0.238	-0.003	-0.242	-0.004	0.042	0.040	0.001	0.001
15:59:26	8752.300	309.188	303.146	306.082	303.163	303.189	303.230	305.996	309.114	308.697	309.165	303.440	303.529	303.596	306.200	304.861	304.211	60.023	0.010	-15.020	-0.182	0.204	9.752	62.437	7.145	5.265	5.217	5.035	5.061	2.458	73.961	6.065	4.754	1.311	2.076	24.218	0.001	23.375	0.269	-0.238	-0.004	-0.242	-0.004	0.026	6.279	0.001	0.001
15:59:26	8752.307	309.184	303.165	306.119	303.160	303.151	303.236	305.982	309.136	308.676	309.132	303.418	303.516	303.602	306.049	304.837	304.205	60.023	0.010	-15.021	-0.180	0.204	10.805	61.466	6.913	5.264	5.216	5.035	5.060	2.456	73.930	6.064	4.754	1.310	2.084	23.960	0.002	23.934	0.002	-0.239	-0.003	-0.242	-0.004	0.044	0.038	0.001	0.001
15:59:26	8752.313	309.206	303.128	306.135	303.176	303.143	303.246	306.009	309.128	308.674	309.146	303.459	303.508	303.586	305.990	304.852	304.204	60.023	0.010	-15.019	-0.180	0.205	11.948	60.400	6.761	5.264	5.216	5.036	5.060	2.464	73.903	6.065	4.755	1.310	2.099	23.929	0.002	23.976	0.002	-0.238	-0.003	-0.243	-0.004	0.044	0.039	0.001	0.001
15:59:26	8752.320	309.159	303.097	306.144	303.154	303.125	303.231	306.040	309.125	308.652	309.151	303.436	303.521	303.584	306.056	304.847	304.233	60.023	0.010	-15.017	-0.181	0.205	13.148	59.260	6.688	5.264	5.216	5.034	5.059	2.458	73.873	6.065	4.755	1.310	2.101	23.442	0.323	23.764	0.001	-0.236	-0.004	-0.243	-0.004	7.564	0.030	0.001	0.001
15:59:26	8752.327	309.191	303.084	306.156	303.171	303.099	303.238	306.027	309.127	308.690	309.142	303.446	303.504	303.579	306.043	304.828	304.208	60.023	0.010	-15.022	-0.181	0.206	14.457	58.039	6.688	5.265	5.215	5.034	5.059	2.461	73.849	6.066	4.755	1.311	2.115	23.965	0.002	23.964	0.002	-0.238	-0.004	-0.243	-0.004	0.046	0.039	0.001	0.001
15:59:26	8752.333	309.196	303.056	306.176	303.171	303.081	303.250	305.998	309.132	308.689	309.156	303.435	303.538	303.598	306.066	304.860	304.213	60.023	0.010	-15.019	-0.181	0.205	15.843	56.738	6.767	5.264	5.215	5.034	5.059	2.465	73.820	6.066	4.754	1.312	2.120	23.919	0.002	24.642	0.008	-0.238	-0.003	-0.243	-0.004	0.042	0.209	0.001	0.001
15:59:26	8752.340	309.210	303.025	306.134	303.178	303.071	303.255	306.024	309.142	308.683	309.146	303.448	303.537	303.570	305.910	304.850	304.213	60.023	0.010	-15.020	-0.181	0.205	17.311	55.397	6.927	5.264	5.215	5.034	5.059	2.462	73.799	6.066	4.754	1.312	2.127	23.233	0.264	23.902	0.002	-0.238	-0.004	-0.243	-0.005	6.131	0.040	0.001	0.001
15:59:26	8752.347	309.192	303.002	306.176	303.165	303.053	303.272	306.025	309.106	308.682	309.154	303.414	303.532	303.662	306.057	304.872	304.228	60.023	0.010	-15.020	-0.182	0.204	18.827	53.972	7.161	5.263	5.215	5.033	5.059	2.470	73.781	6.068	4.755	1.313	2.140	23.960	0.002	23.940	0.002	-0.239	-0.004	-0.243	-0.004	0.044	0.040	0.001	0.001
15:59:26	8752.353	309.078	302.979	306.168	303.175	303.025	303.285	306.033	309.118	308.657	309.147	303.436	303.515	303.591	306.062	304.860	304.231	60.023	0.010	-15.018	-0.182	0.205	20.421	52.516	7.447	5.263	5.215	5.033	5.058	2.462	73.761	6.067	4.755	1.312	2.152	24.116	0.002	23.390	0.270	-0.239	-0.003	-0.243	-0.004	0.052	6.310	0.001	0.001
