Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf50_dT12K.txt
Date: quinta-feira, 16 de agosto de 2018 @ 12:15:16
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
12:15:15	2754.540	308.395	297.327	303.491	297.205	297.767	297.260	303.339	309.131	309.178	309.146	301.884	301.854	302.169	303.292	302.971	303.053	60.005	0.014	-15.022	0.117	-0.074	0.347	49.694	7.983	4.822	4.781	4.898	4.896	2.553	52.083	5.461	4.669	0.792	1.482	-0.228	-0.002	-0.247	-0.003	24.021	0.001	23.940	0.002	0.000	0.001	0.032	0.039
12:15:16	2754.547	308.359	297.317	303.507	297.192	297.779	297.267	303.363	309.158	309.152	309.128	301.887	301.966	302.169	303.263	302.969	303.035	60.005	0.014	-15.019	0.117	-0.074	0.347	49.715	8.086	4.822	4.781	4.898	4.896	2.553	52.085	5.461	4.669	0.792	1.486	-0.228	-0.002	-0.248	-0.003	24.020	0.001	23.949	0.002	0.000	0.001	0.034	0.039
12:15:16	2754.553	308.315	297.301	303.502	297.198	297.777	297.269	303.346	309.174	309.134	309.141	301.972	301.967	302.163	303.294	302.985	303.044	60.005	0.014	-15.019	0.117	-0.075	0.326	49.733	8.107	4.821	4.782	4.898	4.896	2.552	52.078	5.462	4.669	0.793	1.494	-0.228	-0.002	-0.247	-0.003	23.600	0.247	23.269	0.248	0.000	0.001	5.839	5.773
12:15:16	2754.560	308.298	297.299	303.478	297.189	297.774	297.282	303.358	309.167	309.092	309.133	301.884	301.985	302.165	303.280	302.981	303.030	60.005	0.014	-15.020	0.116	-0.075	0.344	49.722	8.050	4.822	4.781	4.897	4.897	2.557	52.080	5.460	4.668	0.792	1.502	-0.228	-0.002	-0.247	-0.003	24.026	0.001	23.944	0.002	0.000	0.001	0.030	0.039
12:15:16	2754.567	308.257	297.334	303.502	297.191	297.805	297.272	303.336	309.166	309.067	309.141	301.904	302.016	302.180	303.297	302.983	303.033	60.005	0.014	-15.020	0.117	-0.075	0.358	49.743	7.915	4.822	4.781	4.898	4.896	2.551	52.085	5.461	4.669	0.792	1.505	-0.229	-0.002	-0.246	-0.003	24.001	0.001	23.995	0.002	0.000	0.001	0.031	0.037
12:15:16	2754.573	308.227	297.335	303.464	297.176	297.767	297.269	303.379	309.173	309.068	309.176	301.899	302.042	302.177	303.297	303.057	303.044	60.005	0.014	-15.023	0.116	-0.075	0.365	49.750	7.719	4.821	4.781	4.897	4.896	2.552	52.085	5.461	4.669	0.792	1.516	-0.228	-0.002	-0.246	-0.003	23.445	0.231	23.953	0.002	0.000	0.001	5.416	0.039
12:15:16	2754.580	308.194	297.353	303.456	297.180	297.779	297.252	303.353	309.189	309.001	309.134	301.873	302.046	302.174	303.308	302.980	302.943	60.005	0.014	-15.018	0.116	-0.074	0.386	49.764	7.484	4.821	4.782	4.898	4.896	2.552	52.089	5.462	4.669	0.793	1.525	-0.228	-0.002	-0.247	-0.003	24.025	0.001	23.942	0.002	0.000	0.001	0.032	0.042
12:15:16	2754.587	308.156	297.345	303.451	297.166	297.771	297.270	303.347	309.178	308.959	309.138	301.898	302.096	302.186	303.306	302.779	303.042	60.005	0.014	-15.022	0.116	-0.075	0.407	49.771	7.236	4.821	4.782	4.898	4.896	2.552	52.080	5.463	4.669	0.794	1.527	-0.229	-0.002	-0.246	-0.003	24.018	0.002	23.467	0.310	0.000	0.001	0.037	7.279
12:15:16	2754.593	308.094	297.343	303.421	297.210	297.760	297.262	303.361	309.170	308.952	309.142	301.881	302.120	302.166	303.303	302.990	303.065	60.005	0.014	-15.021	0.117	-0.075	0.414	49.779	6.998	4.822	4.781	4.898	4.897	2.558	52.083	5.463	4.669	0.794	1.532	-0.229	-0.002	-0.247	-0.003	24.018	0.001	23.939	0.002	0.000	0.001	0.036	0.041
12:15:16	2754.600	308.074	297.433	303.433	297.179	297.755	297.259	303.361	309.189	308.917	309.141	301.904	302.187	302.180	303.304	302.974	303.023	60.005	0.014	-15.018	0.117	-0.075	0.431	49.779	6.785	4.822	4.781	4.898	4.897	2.553	52.085	5.463	4.669	0.794	1.540	-0.228	-0.002	-0.247	-0.003	24.021	0.001	23.943	0.002	0.000	0.001	0.033	0.042
