Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf50_dT9K_2.txt
Date: quarta-feira, 15 de agosto de 2018 @ 17:02:48
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
17:02:48	12554.813	309.204	300.187	304.783	300.195	300.055	300.322	304.651	309.156	308.996	309.166	302.798	303.216	303.384	304.652	303.689	303.431	60.018	0.010	-15.020	-0.107	0.140	33.377	17.090	11.730	5.034	4.997	4.890	4.894	2.479	52.480	5.504	4.768	0.737	2.398	23.966	0.002	23.945	0.002	-0.237	-0.003	-0.243	-0.004	0.043	0.038	0.001	0.001
17:02:48	12554.820	309.186	300.171	304.763	300.215	300.010	300.350	304.654	309.151	308.993	309.164	302.871	303.250	303.386	304.498	303.704	303.435	60.018	0.010	-15.019	-0.108	0.141	34.415	16.158	11.531	5.035	4.998	4.890	4.894	2.470	52.469	5.504	4.768	0.736	2.414	24.013	0.002	23.433	0.282	-0.238	-0.004	-0.242	-0.004	0.047	6.598	0.001	0.001
17:02:48	12554.827	309.208	300.162	304.752	300.196	300.032	300.326	304.646	309.153	309.015	309.157	302.869	303.414	303.374	304.661	303.705	303.343	60.018	0.010	-15.022	-0.109	0.141	35.407	15.261	11.285	5.034	4.998	4.889	4.893	2.474	52.464	5.504	4.769	0.735	2.433	23.977	0.002	23.959	0.002	-0.237	-0.004	-0.243	-0.004	0.042	0.039	0.001	0.001
17:02:48	12554.833	309.190	300.270	304.749	300.184	300.015	300.294	304.661	309.145	308.998	309.152	302.878	303.287	303.379	304.675	303.722	303.453	60.018	0.010	-15.018	-0.108	0.141	36.375	14.392	10.979	5.034	4.997	4.889	4.894	2.471	52.462	5.505	4.768	0.737	2.453	23.945	0.002	23.956	0.002	-0.237	-0.004	-0.243	-0.004	0.044	0.042	0.001	0.001
17:02:48	12554.840	309.156	300.182	304.728	300.213	300.014	300.346	304.661	309.163	309.006	309.202	302.872	303.336	303.371	304.649	303.714	303.434	60.018	0.010	-15.022	-0.109	0.140	37.311	13.561	10.604	5.034	4.998	4.889	4.894	2.471	52.449	5.504	4.768	0.736	2.474	24.230	0.003	23.926	0.002	-0.238	-0.004	-0.243	-0.004	0.065	0.039	0.001	0.001
17:02:48	12554.847	309.192	300.170	304.725	300.195	300.010	300.353	304.693	309.165	308.980	309.157	302.882	303.372	303.378	304.756	303.707	303.467	60.018	0.010	-15.019	-0.108	0.141	38.197	12.773	10.168	5.034	4.998	4.889	4.893	2.478	52.442	5.504	4.769	0.735	2.496	23.965	0.002	23.939	0.002	-0.238	-0.004	-0.242	-0.004	0.042	0.042	0.001	0.001
17:02:48	12554.853	309.200	300.170	304.692	300.183	299.984	300.344	304.660	309.138	309.002	309.172	302.876	303.411	303.467	304.668	303.716	303.466	60.018	0.010	-15.019	-0.108	0.141	39.052	12.028	9.659	5.034	4.998	4.889	4.893	2.469	52.440	5.504	4.768	0.736	2.516	23.911	0.002	24.311	0.001	-0.239	-0.004	-0.243	-0.004	0.041	0.023	0.001	0.001
17:02:48	12554.860	309.210	300.169	304.666	300.183	299.982	300.341	304.658	309.166	309.008	309.176	302.870	303.455	303.353	304.673	303.729	303.452	60.018	0.010	-15.023	-0.109	0.141	39.872	11.320	9.051	5.034	4.998	4.889	4.893	2.475	52.431	5.503	4.768	0.735	2.536	23.443	0.316	23.878	0.002	-0.239	-0.004	-0.243	-0.004	7.418	0.038	0.001	0.001
17:02:48	12554.867	309.188	300.194	304.653	300.173	299.986	300.322	304.669	309.159	308.987	309.168	302.873	303.513	303.362	304.675	303.734	303.460	60.018	0.010	-15.018	-0.108	0.141	40.636	10.638	8.367	5.034	4.998	4.890	4.894	2.471	52.428	5.503	4.768	0.735	2.558	23.954	0.001	23.939	0.002	-0.238	-0.003	-0.243	-0.004	0.035	0.040	0.001	0.001
17:02:48	12554.873	309.186	300.191	304.623	300.189	299.973	300.322	304.656	309.151	308.987	309.184	302.871	303.547	303.388	304.672	303.700	303.453	60.018	0.010	-15.022	-0.108	0.141	41.375	10.015	7.661	5.034	4.998	4.890	4.894	2.471	52.428	5.502	4.768	0.734	2.575	24.006	0.002	23.438	0.283	-0.238	-0.004	-0.243	-0.004	0.042	6.639	0.001	0.001
