Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf20_dT0K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 13:28:10
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
13:28:10	462.507	309.330	307.972	307.170	309.254	308.440	309.284	307.194	309.211	310.208	309.205	302.518	302.341	302.983	307.759	303.872	303.643	59.980	0.011	-15.019	-0.030	0.065	19.777	0.108	-2.745	4.716	4.691	4.661	4.650	2.390	20.923	4.847	4.686	0.162	3.366	23.891	0.002	23.971	0.002	-0.238	-0.003	-0.245	-0.004	0.047	0.046	0.001	0.001
13:28:10	462.513	309.334	307.935	307.151	309.252	308.415	309.288	307.193	309.185	310.201	309.232	302.517	302.355	302.967	307.774	303.902	303.680	59.980	0.011	-15.022	-0.031	0.066	19.777	0.101	-2.440	4.716	4.692	4.661	4.649	2.388	20.925	4.848	4.684	0.164	3.369	23.957	0.002	23.927	0.002	-0.239	-0.004	-0.243	-0.004	0.044	0.041	0.001	0.001
13:28:10	462.520	309.336	307.906	307.156	309.236	308.398	309.287	307.218	309.217	310.209	309.165	302.505	302.378	302.971	307.766	303.850	303.675	59.980	0.011	-15.020	-0.031	0.065	19.774	0.111	-2.123	4.716	4.691	4.660	4.650	2.400	20.925	4.847	4.686	0.161	3.377	23.428	0.334	23.822	0.002	-0.238	-0.004	-0.244	-0.004	7.831	0.039	0.001	0.001
13:28:10	462.527	309.332	307.889	307.150	309.244	308.383	309.298	307.225	309.232	310.226	309.203	302.498	302.360	302.986	307.755	303.883	303.684	59.980	0.011	-15.021	-0.030	0.065	19.767	0.101	-1.829	4.715	4.691	4.661	4.650	2.389	20.921	4.848	4.685	0.163	3.393	23.904	0.002	23.431	0.314	-0.239	-0.004	-0.244	-0.004	0.045	7.360	0.001	0.001
13:28:10	462.533	309.335	307.863	307.156	309.253	308.391	309.301	307.203	309.207	310.214	309.217	302.507	302.407	302.990	307.904	303.877	303.646	59.980	0.011	-15.023	-0.031	0.066	19.770	0.101	-1.600	4.715	4.692	4.661	4.649	2.396	20.921	4.848	4.686	0.162	3.408	23.961	0.002	23.928	0.002	-0.237	-0.003	-0.243	-0.004	0.047	0.045	0.001	0.001
13:28:10	462.540	309.324	307.872	307.152	309.236	308.344	309.307	307.199	309.213	310.246	309.219	302.497	302.424	302.976	307.738	303.850	303.691	59.980	0.011	-15.019	-0.031	0.065	19.760	0.097	-1.434	4.715	4.691	4.660	4.650	2.393	20.923	4.847	4.686	0.162	3.420	23.352	0.280	23.887	0.002	-0.238	-0.004	-0.243	-0.004	6.538	0.041	0.001	0.001
13:28:10	462.547	309.302	307.876	307.127	309.248	308.301	309.307	307.208	309.208	310.218	309.200	302.519	302.421	302.975	307.771	303.861	303.683	59.980	0.011	-15.022	-0.032	0.065	19.760	0.104	-1.351	4.715	4.691	4.659	4.650	2.391	20.925	4.848	4.686	0.162	3.436	23.952	0.003	23.343	0.260	-0.237	-0.004	-0.244	-0.004	0.064	6.065	0.001	0.001
13:28:10	462.553	309.282	307.865	307.119	309.277	308.277	309.321	307.212	309.225	310.208	309.227	302.499	302.446	302.967	307.755	303.900	303.687	59.980	0.011	-15.021	-0.030	0.065	19.763	0.101	-1.365	4.714	4.691	4.660	4.650	2.402	20.923	4.849	4.686	0.163	3.451	23.995	0.002	23.923	0.002	-0.238	-0.003	-0.244	-0.004	0.048	0.043	0.001	0.001
13:28:10	462.560	309.312	307.842	307.110	309.240	308.258	309.303	307.232	309.207	310.229	309.222	302.480	302.445	302.976	307.792	303.894	303.678	59.980	0.011	-15.020	-0.030	0.066	19.781	0.097	-1.516	4.715	4.690	4.660	4.649	2.390	20.925	4.849	4.686	0.163	3.478	12.842	0.001	-0.260	-0.003	-0.239	-0.003	-0.242	-0.004	0.014	0.001	0.001	0.001
13:28:10	462.567	309.294	307.852	307.085	309.259	308.234	309.306	307.267	309.221	310.220	309.189	302.478	302.516	302.962	307.773	303.885	303.685	59.980	0.011	-15.022	-0.031	0.066	19.784	0.094	-1.844	4.716	4.691	4.660	4.649	2.395	20.923	4.849	4.686	0.163	3.485	-0.223	-0.002	-0.248	-0.003	23.564	0.263	23.429	0.344	0.000	0.001	6.196	8.057
13:28:10	462.573	309.289	307.852	307.075	309.280	308.222	309.341	307.216	309.256	310.217	309.200	302.500	302.526	302.985	307.739	303.894	303.681	59.980	0.011	-15.019	-0.031	0.065	19.760	0.090	-2.281	4.714	4.691	4.660	4.649	2.391	20.925	4.850	4.686	0.165	3.491	-0.228	-0.002	-0.246	-0.003	23.476	0.380	23.229	0.488	0.000	0.001	8.914	11.327
13:28:10	462.580	309.380	307.811	307.046	309.256	308.199	309.331	307.238	309.210	310.246	309.202	302.481	302.548	302.982	307.777	303.878	303.691	59.981	0.011	-15.022	-0.030	0.065	19.760	0.104	-2.810	4.714	4.691	4.660	4.649	2.389	20.918	4.850	4.687	0.163	3.503	-0.228	-0.002	-0.247	-0.003	22.517	1.030	22.459	1.057	0.000	0.001	23.200	23.730
13:28:10	462.587	309.294	307.791	307.029	309.241	308.199	309.298	307.207	309.239	310.223	309.220	302.508	302.588	302.970	307.768	303.892	303.690	59.981	0.011	-15.019	-0.028	0.065	19.760	0.094	-3.361	4.715	4.690	4.662	4.649	2.401	20.923	4.845	4.686	0.159	3.514	-0.227	-0.002	-0.245	-0.003	22.270	1.258	22.327	1.159	0.000	0.001	28.010	25.869
13:28:10	462.593	309.288	307.777	307.006	309.251	308.199	309.300	307.209	309.222	310.208	309.208	302.495	302.620	302.991	307.779	303.889	303.687	59.981	0.011	-15.019	-0.028	0.064	19.767	0.104	-3.870	4.714	4.690	4.662	4.650	2.388	20.927	4.840	4.686	0.154	3.520	-0.228	-0.002	-0.246	-0.003	22.250	1.273	22.312	1.162	0.000	0.001	28.319	25.930
13:28:10	462.600	309.296	307.770	306.956	309.242	308.174	309.311	307.227	309.214	310.224	309.205	302.479	302.637	302.989	307.778	303.895	303.689	59.981	0.011	-15.023	-0.027	0.062	19.749	0.087	-4.288	4.713	4.688	4.662	4.651	2.394	20.925	4.837	4.686	0.151	3.529	-0.227	-0.002	-0.246	-0.003	22.330	1.216	22.337	1.113	0.000	0.001	27.161	24.865
13:28:10	462.607	309.290	307.755	306.975	309.245	308.150	309.287	307.193	309.222	310.221	309.221	302.493	302.719	302.987	307.782	303.891	303.703	59.981	0.011	-15.018	-0.026	0.060	19.767	0.090	-4.613	4.711	4.688	4.662	4.652	2.391	20.923	4.834	4.686	0.149	3.532	-0.227	-0.002	-0.245	-0.003	22.415	1.106	22.343	1.163	0.000	0.001	24.791	25.984
13:28:10	462.613	309.308	307.712	306.923	309.224	308.131	309.286	307.240	309.187	310.216	309.200	302.507	302.671	302.971	307.795	303.820	303.709	59.981	0.011	-15.022	-0.024	0.057	19.770	0.090	-4.860	4.711	4.686	4.662	4.653	2.390	20.925	4.832	4.686	0.146	3.537	-0.227	-0.002	-0.246	-0.003	22.315	1.203	22.323	1.166	0.000	0.001	26.837	26.019
13:28:10	462.620	309.326	307.667	306.943	309.223	308.144	309.303	307.199	309.215	310.194	309.212	302.472	302.710	302.960	307.775	303.891	303.748	59.981	0.011	-15.022	-0.022	0.056	19.767	0.087	-5.061	4.711	4.687	4.665	4.654	2.401	20.923	4.827	4.686	0.141	3.552	-0.228	-0.002	-0.246	-0.003	22.561	0.967	22.368	1.169	0.000	0.001	21.808	26.139
13:28:10	462.627	309.308	307.637	306.910	309.217	308.103	309.267	307.188	309.219	310.220	309.189	302.516	302.686	302.968	307.793	303.886	303.736	59.981	0.011	-15.018	-0.014	0.056	19.777	0.097	-5.248	4.712	4.688	4.674	4.656	2.389	20.925	4.823	4.686	0.137	3.558	-0.228	-0.002	-0.246	-0.003	24.094	0.001	24.115	0.002	0.000	0.001	0.030	0.044
13:28:10	462.633	309.318	307.603	306.887	309.206	308.068	309.267	307.213	309.221	310.210	309.192	302.493	302.772	302.977	307.800	303.885	303.738	59.981	0.011	-15.024	-0.008	0.053	19.784	0.083	-5.442	4.712	4.685	4.677	4.659	2.395	20.927	4.824	4.686	0.138	3.569	-0.228	-0.002	-0.247	-0.003	24.021	0.001	23.940	0.002	0.000	0.001	0.026	0.038
13:28:10	462.640	309.301	307.648	306.877	309.197	308.088	309.257	307.214	309.214	310.219	309.200	302.450	302.751	302.965	307.767	303.889	303.744	59.981	0.011	-15.019	-0.004	0.048	19.795	0.090	-5.641	4.710	4.682	4.677	4.662	2.392	20.930	4.830	4.686	0.144	3.576	-0.229	-0.002	-0.247	-0.003	23.946	0.001	24.377	0.002	0.000	0.001	0.030	0.056
13:28:10	462.647	309.296	307.612	306.893	309.211	308.076	309.253	307.206	309.202	310.201	309.217	302.589	302.769	302.987	307.762	303.881	303.761	59.981	0.011	-15.022	-0.000	0.039	19.784	0.083	-5.820	4.705	4.682	4.681	4.666	2.390	20.923	4.838	4.686	0.152	3.582	-0.230	-0.002	-0.246	-0.003	24.017	0.001	23.937	0.002	0.000	0.001	0.032	0.039
13:28:10	462.653	309.314	307.577	306.834	309.196	308.073	309.246	307.211	309.216	310.207	309.213	302.500	302.778	302.980	307.799	303.874	303.771	59.981	0.011	-15.022	0.002	0.032	19.802	0.094	-5.949	4.701	4.679	4.681	4.669	2.400	20.939	4.845	4.686	0.159	3.588	-0.228	-0.002	-0.247	-0.003	24.018	0.001	23.950	0.002	0.000	0.001	0.032	0.039
13:28:10	462.660	309.312	307.550	306.838	309.212	308.083	309.247	307.200	309.211	310.219	309.215	302.475	302.799	302.965	307.782	303.887	303.810	59.981	0.011	-15.019	0.005	0.025	19.816	0.094	-5.999	4.696	4.678	4.683	4.670	2.386	20.945	4.851	4.687	0.164	3.594	-0.229	-0.002	-0.247	-0.003	23.569	0.252	23.213	0.236	0.000	0.001	5.933	5.487
13:28:10	462.667	309.325	307.642	306.850	309.208	308.071	309.248	307.205	309.229	310.225	309.215	302.512	302.790	302.981	307.793	303.879	303.768	59.981	0.011	-15.022	0.007	0.022	19.823	0.090	-5.965	4.692	4.674	4.681	4.670	2.392	20.961	4.858	4.686	0.172	3.602	-0.228	-0.002	-0.247	-0.004	24.021	0.001	23.941	0.002	0.000	0.001	0.032	0.039
13:28:10	462.673	309.315	307.505	306.833	309.197	308.047	309.235	307.197	309.232	310.217	309.210	302.483	302.787	302.968	307.819	303.871	303.840	59.981	0.011	-15.018	0.010	0.023	19.830	0.087	-5.861	4.690	4.670	4.679	4.667	2.388	20.972	4.866	4.687	0.179	3.603	-0.228	-0.002	-0.246	-0.003	23.995	0.001	24.013	0.002	0.000	0.001	0.034	0.044
