Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf30_dT12K.txt
Date: quinta-feira, 16 de agosto de 2018 @ 12:00:40
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
12:00:40	1878.800	309.521	297.260	303.330	297.199	297.198	297.215	303.250	309.183	309.719	309.185	301.986	301.901	302.049	303.209	302.791	302.771	60.047	0.010	-15.023	0.056	-0.022	0.537	30.407	2.093	4.771	4.744	4.801	4.793	2.592	32.123	5.071	4.729	0.341	1.408	-0.229	-0.002	-0.247	-0.003	24.021	0.001	23.939	0.002	0.000	0.001	0.031	0.039
12:00:40	1878.807	309.471	297.170	303.310	297.212	297.191	297.204	303.206	309.213	309.717	309.179	302.032	301.896	302.130	303.203	302.781	302.773	60.047	0.010	-15.020	0.056	-0.022	0.481	30.410	2.336	4.771	4.744	4.800	4.792	2.587	32.121	5.072	4.730	0.342	1.415	-0.228	-0.002	-0.246	-0.003	24.041	0.001	23.460	0.303	0.000	0.001	0.032	7.103
12:00:40	1878.813	309.426	297.263	303.323	297.207	297.188	297.239	303.230	309.217	309.723	309.191	301.994	301.886	302.126	303.208	302.780	302.764	60.047	0.010	-15.022	0.056	-0.022	0.467	30.410	2.573	4.771	4.744	4.800	4.792	2.588	32.126	5.072	4.729	0.342	1.422	-0.229	-0.002	-0.247	-0.003	24.022	0.001	23.937	0.002	0.000	0.001	0.033	0.037
12:00:40	1878.820	309.380	297.281	303.339	297.173	297.173	297.236	303.210	309.214	309.718	309.188	302.017	301.887	302.120	303.203	302.780	302.766	60.047	0.010	-15.020	0.056	-0.021	0.446	30.393	2.808	4.771	4.744	4.800	4.792	2.586	32.128	5.072	4.730	0.342	1.418	-0.229	-0.002	-0.248	-0.003	24.018	0.001	23.948	0.002	0.000	0.001	0.027	0.037
12:00:40	1878.827	309.368	297.264	303.356	297.217	297.164	297.251	303.216	309.215	309.724	309.186	302.013	301.852	302.154	303.212	302.726	302.758	60.047	0.010	-15.022	0.056	-0.022	0.417	30.393	3.050	4.771	4.744	4.801	4.792	2.584	32.121	5.073	4.731	0.342	1.425	-0.229	-0.002	-0.247	-0.003	23.600	0.282	23.267	0.244	0.000	0.001	6.662	5.679
12:00:40	1878.833	309.351	297.282	303.363	297.209	297.183	297.270	303.213	309.210	309.723	309.168	302.014	301.861	302.102	303.197	302.792	302.794	60.047	0.010	-15.019	0.055	-0.022	0.400	30.379	3.302	4.771	4.744	4.800	4.793	2.587	32.126	5.073	4.730	0.343	1.426	-0.228	-0.002	-0.247	-0.003	24.021	0.001	23.942	0.002	0.000	0.001	0.034	0.042
12:00:40	1878.840	309.322	297.279	303.378	297.212	297.191	297.242	303.229	309.218	309.709	309.183	302.006	301.871	302.134	303.198	302.785	302.749	60.047	0.010	-15.019	0.056	-0.022	0.372	30.368	3.570	4.770	4.744	4.800	4.792	2.581	32.121	5.073	4.729	0.344	1.427	-0.228	-0.002	-0.246	-0.003	23.991	0.001	23.998	0.001	0.000	0.001	0.030	0.034
12:00:40	1878.847	309.269	297.265	303.370	297.194	297.185	297.251	303.234	309.205	309.721	309.235	301.986	301.853	302.126	303.206	302.771	302.769	60.047	0.010	-15.022	0.056	-0.021	0.344	30.351	3.885	4.771	4.744	4.800	4.792	2.582	32.121	5.073	4.730	0.343	1.434	-0.228	-0.002	-0.247	-0.003	23.361	0.220	23.962	0.002	0.000	0.001	5.130	0.044
12:00:40	1878.853	309.237	297.289	303.389	297.224	297.168	297.270	303.214	309.213	309.705	309.179	301.935	301.865	302.149	303.198	302.783	302.780	60.047	0.010	-15.019	0.056	-0.021	0.336	30.326	4.268	4.771	4.744	4.801	4.793	2.580	32.123	5.071	4.729	0.342	1.434	-0.228	-0.002	-0.246	-0.003	24.018	0.001	23.941	0.002	0.000	0.001	0.025	0.037
12:00:40	1878.860	309.202	297.301	303.370	297.230	297.168	297.247	303.232	309.205	309.696	309.190	302.032	301.863	302.133	303.212	302.777	302.800	60.047	0.010	-15.022	0.056	-0.021	0.312	30.315	4.707	4.771	4.744	4.800	4.793	2.578	32.121	5.071	4.729	0.342	1.437	-0.229	-0.002	-0.245	-0.003	24.037	0.001	23.464	0.308	0.000	0.001	0.028	7.230
