Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf30_dT9K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 16:50:08
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
16:50:08	11795.107	309.255	300.239	304.661	300.209	300.110	300.320	304.512	309.199	309.581	309.213	302.951	303.241	303.444	304.560	303.305	303.114	60.017	0.013	-15.017	-0.047	0.087	15.900	14.687	12.046	4.767	4.738	4.691	4.680	2.483	31.583	4.981	4.681	0.301	2.312	23.944	0.002	23.970	0.002	-0.238	-0.003	-0.242	-0.004	0.043	0.037	0.001	0.001
16:50:08	11795.113	309.256	300.229	304.678	300.188	300.083	300.310	304.535	309.179	309.579	309.189	302.946	303.187	303.372	304.592	303.292	303.089	60.017	0.013	-15.019	-0.048	0.087	16.565	14.047	12.067	4.767	4.738	4.690	4.679	2.478	31.585	4.981	4.681	0.300	2.328	24.323	0.001	23.916	0.002	-0.237	-0.004	-0.243	-0.004	0.026	0.041	0.001	0.001
16:50:08	11795.120	309.247	300.231	304.673	300.213	300.113	300.330	304.517	309.172	309.565	309.172	302.956	303.263	303.474	304.563	303.310	303.096	60.017	0.013	-15.021	-0.049	0.087	17.212	13.410	12.024	4.767	4.738	4.690	4.679	2.484	31.585	4.983	4.681	0.302	2.343	23.965	0.002	23.941	0.002	-0.239	-0.004	-0.243	-0.004	0.045	0.038	0.001	0.001
16:50:09	11795.127	309.242	300.235	304.671	300.205	300.102	300.326	304.541	309.189	309.582	309.184	303.001	303.258	303.480	304.587	303.291	303.114	60.017	0.013	-15.019	-0.048	0.087	17.870	12.777	11.938	4.767	4.738	4.690	4.679	2.478	31.585	4.985	4.681	0.303	2.355	23.908	0.002	24.343	0.001	-0.238	-0.004	-0.243	-0.004	0.041	0.027	0.001	0.001
16:50:09	11795.133	309.244	300.219	304.635	300.212	300.102	300.318	304.536	309.180	309.584	309.186	302.929	303.282	303.465	304.593	303.275	303.112	60.017	0.013	-15.021	-0.047	0.087	18.510	12.165	11.824	4.767	4.738	4.690	4.679	2.480	31.589	4.986	4.682	0.304	2.377	23.457	0.312	23.887	0.002	-0.238	-0.003	-0.242	-0.004	7.314	0.038	0.001	0.001
16:50:09	11795.140	309.243	300.162	304.637	300.197	300.096	300.316	304.536	309.170	309.571	309.179	302.950	303.297	303.459	304.578	303.309	303.108	60.017	0.013	-15.019	-0.048	0.087	19.133	11.553	11.688	4.766	4.737	4.690	4.679	2.483	31.589	4.986	4.681	0.305	2.386	23.961	0.002	23.947	0.002	-0.239	-0.003	-0.244	-0.004	0.042	0.042	0.001	0.001
16:50:09	11795.147	309.187	300.220	304.656	300.199	300.103	300.314	304.540	309.166	309.575	309.177	302.992	303.322	303.469	304.575	303.312	303.107	60.017	0.013	-15.019	-0.049	0.087	19.763	10.969	11.528	4.766	4.738	4.689	4.679	2.480	31.580	4.987	4.682	0.305	2.399	24.013	0.002	23.436	0.281	-0.238	-0.004	-0.242	-0.004	0.044	6.583	0.001	0.001
16:50:09	11795.153	309.244	300.174	304.646	300.209	300.071	300.330	304.539	309.186	309.575	309.182	302.948	303.348	303.430	304.579	303.319	303.115	60.017	0.013	-15.022	-0.048	0.087	20.340	10.384	11.331	4.765	4.737	4.689	4.679	2.486	31.583	4.988	4.681	0.307	2.420	23.082	0.241	23.927	0.002	-0.237	-0.003	-0.244	-0.004	5.574	0.038	0.001	0.001
16:50:09	11795.160	309.232	300.184	304.622	300.240	300.092	300.326	304.532	309.179	309.584	309.185	302.951	303.365	303.483	304.540	303.299	303.199	60.017	0.013	-15.017	-0.048	0.087	20.928	9.829	11.093	4.766	4.737	4.689	4.679	2.478	31.587	4.988	4.681	0.307	2.436	23.944	0.002	23.964	0.002	-0.239	-0.004	-0.243	-0.004	0.039	0.041	0.001	0.001
16:50:09	11795.167	309.246	300.212	304.605	300.199	300.065	300.304	304.546	309.182	309.572	309.194	302.950	303.410	303.442	304.544	303.304	303.131	60.017	0.013	-15.022	-0.048	0.087	21.484	9.287	10.801	4.765	4.737	4.689	4.678	2.481	31.587	4.987	4.682	0.305	2.452	24.134	0.002	23.934	0.002	-0.239	-0.003	-0.243	-0.004	0.043	0.043	0.001	0.001
16:50:09	11795.173	309.269	300.211	304.606	300.165	300.080	300.317	304.542	309.184	309.578	309.183	302.957	303.429	303.450	304.581	303.332	303.065	60.017	0.013	-15.019	-0.047	0.087	22.012	8.766	10.444	4.766	4.737	4.690	4.679	2.484	31.591	4.986	4.682	0.304	2.475	23.960	0.002	23.944	0.002	-0.239	-0.004	-0.243	-0.004	0.043	0.043	0.001	0.001
16:50:09	11795.180	309.229	300.225	304.571	300.184	300.086	300.311	304.579	309.183	309.594	309.204	302.948	303.458	303.451	304.595	303.315	303.108	60.017	0.013	-15.020	-0.048	0.087	22.536	8.259	10.021	4.766	4.737	4.689	4.679	2.477	31.587	4.986	4.681	0.305	2.495	23.921	0.002	24.312	0.001	-0.237	-0.004	-0.243	-0.004	0.043	0.026	0.001	0.001
16:50:09	11795.187	309.264	300.214	304.562	300.206	300.072	300.292	304.546	309.198	309.595	309.181	302.954	303.505	303.568	304.570	303.328	302.995	60.017	0.013	-15.022	-0.047	0.087	23.025	7.767	9.520	4.767	4.737	4.690	4.679	2.483	31.587	4.986	4.681	0.305	2.517	23.451	0.326	23.777	0.002	-0.239	-0.003	-0.243	-0.004	7.638	0.041	0.001	0.001
16:50:09	11795.193	309.224	300.209	304.552	300.165	300.077	300.329	304.557	309.164	309.591	309.165	302.980	303.542	303.206	304.551	303.332	303.114	60.017	0.013	-15.018	-0.048	0.087	23.496	7.295	8.918	4.766	4.738	4.689	4.679	2.476	31.587	4.986	4.681	0.306	2.542	23.958	0.002	23.948	0.002	-0.238	-0.003	-0.243	-0.004	0.042	0.038	0.001	0.001
16:50:09	11795.200	309.224	300.244	304.513	300.177	300.057	300.327	304.556	309.172	309.589	309.180	302.942	303.579	303.473	304.605	303.328	303.102	60.017	0.013	-15.022	-0.048	0.087	23.936	6.849	8.239	4.767	4.738	4.690	4.679	2.477	31.585	4.986	4.681	0.305	2.559	24.000	0.002	23.439	0.283	-0.238	-0.004	-0.243	-0.004	0.049	6.632	0.001	0.001
16:50:09	11795.207	309.226	300.208	304.497	300.157	300.076	300.314	304.532	309.176	309.612	309.169	302.945	303.635	303.427	304.605	303.337	303.103	60.017	0.013	-15.019	-0.048	0.087	24.366	6.426	7.544	4.766	4.738	4.690	4.679	2.480	31.591	4.986	4.681	0.304	2.576	23.280	0.270	23.906	0.002	-0.239	-0.004	-0.242	-0.004	6.286	0.038	0.001	0.001
16:50:09	11795.213	309.210	300.197	304.460	300.174	300.068	300.314	304.526	309.147	309.580	309.177	302.983	303.676	303.370	304.606	303.326	303.087	60.017	0.013	-15.020	-0.048	0.087	24.770	6.004	6.861	4.766	4.738	4.689	4.679	2.475	31.591	4.986	4.681	0.305	2.598	23.951	0.002	23.966	0.002	-0.238	-0.004	-0.244	-0.004	0.042	0.045	0.001	0.001
16:50:09	11795.220	309.220	300.197	304.443	300.154	300.081	300.291	304.560	309.173	309.578	309.187	302.956	303.724	303.465	304.609	303.411	303.116	60.017	0.013	-15.022	-0.047	0.088	25.154	5.617	6.207	4.767	4.738	4.690	4.679	2.481	31.580	4.987	4.681	0.306	2.615	24.046	0.002	23.936	0.002	-0.239	-0.003	-0.243	-0.004	0.048	0.039	0.001	0.001
16:50:09	11795.227	309.131	300.224	304.442	300.144	300.084	300.268	304.537	309.182	309.580	309.186	302.955	303.732	303.475	304.608	303.330	303.109	60.017	0.013	-15.017	-0.047	0.087	25.520	5.251	5.571	4.766	4.737	4.690	4.679	2.476	31.587	4.988	4.681	0.306	2.629	23.957	0.002	23.944	0.002	-0.238	-0.003	-0.244	-0.004	0.042	0.039	0.001	0.001
16:50:09	11795.233	309.208	300.173	304.398	300.153	300.078	300.279	304.527	309.167	309.573	309.165	302.949	303.762	303.461	304.601	303.344	303.127	60.017	0.013	-15.022	-0.048	0.087	25.864	4.903	4.949	4.767	4.738	4.690	4.679	2.478	31.589	4.989	4.681	0.308	2.646	23.918	0.002	24.292	0.001	-0.238	-0.003	-0.243	-0.004	0.041	0.030	0.001	0.001
16:50:09	11795.240	309.238	300.181	304.381	300.146	300.087	300.227	304.529	309.157	309.589	309.182	302.960	303.773	303.467	304.574	303.341	303.108	60.017	0.013	-15.019	-0.047	0.088	26.188	4.551	4.360	4.766	4.737	4.690	4.679	2.481	31.587	4.988	4.681	0.308	2.659	23.436	0.339	23.852	0.002	-0.239	-0.004	-0.243	-0.004	7.940	0.041	0.001	0.001
16:50:09	11795.247	309.228	300.160	304.381	300.119	300.104	300.267	304.542	309.179	309.542	309.152	302.941	303.781	303.501	304.605	303.308	303.105	60.017	0.013	-15.020	-0.047	0.088	26.491	4.242	3.821	4.767	4.737	4.690	4.679	2.473	31.587	4.989	4.681	0.308	2.667	23.963	0.002	23.944	0.002	-0.239	-0.003	-0.243	-0.004	0.043	0.041	0.001	0.001
16:50:09	11795.253	309.227	300.132	304.356	300.152	300.088	300.249	304.526	309.172	309.579	309.183	302.945	303.758	303.478	304.680	303.320	303.108	60.017	0.013	-15.020	-0.048	0.088	26.783	3.946	3.350	4.767	4.737	4.690	4.679	2.480	31.587	4.988	4.681	0.306	2.684	23.994	0.002	23.445	0.285	-0.238	-0.003	-0.242	-0.004	0.044	6.670	0.001	0.001
16:50:09	11795.260	309.218	299.941	304.355	300.139	300.107	300.244	304.528	309.153	309.575	309.162	302.943	303.810	303.474	304.602	303.299	303.102	60.017	0.013	-15.018	-0.048	0.087	27.054	3.668	2.959	4.767	4.737	4.689	4.679	2.473	31.587	4.988	4.680	0.308	2.688	23.395	0.288	23.893	0.002	-0.239	-0.004	-0.243	-0.004	6.729	0.041	0.001	0.001
16:50:09	11795.267	309.208	300.073	304.345	300.126	300.090	300.256	304.514	309.175	309.575	309.186	303.038	303.736	303.465	304.632	303.336	303.092	60.017	0.013	-15.023	-0.048	0.087	27.300	3.401	2.636	4.767	4.738	4.690	4.679	2.475	31.585	4.988	4.681	0.308	2.695	23.957	0.002	23.968	0.002	-0.239	-0.004	-0.243	-0.004	0.045	0.043	0.001	0.001
16:50:09	11795.273	309.230	300.044	304.331	300.110	300.090	300.229	304.526	309.182	309.595	309.163	302.945	303.749	303.460	304.581	303.316	303.104	60.017	0.013	-15.019	-0.048	0.088	27.546	3.154	2.372	4.767	4.738	4.691	4.680	2.479	31.587	4.988	4.681	0.308	2.702	24.002	0.002	23.930	0.002	-0.237	-0.003	-0.242	-0.004	0.042	0.038	0.001	0.001
16:50:09	11795.280	309.232	300.020	304.333	300.122	300.098	300.224	304.513	309.190	309.570	309.186	302.957	303.748	303.434	304.587	303.338	303.098	60.017	0.013	-15.020	-0.047	0.086	27.772	2.926	2.172	4.767	4.738	4.691	4.680	2.474	31.580	4.988	4.681	0.308	2.710	23.964	0.002	24.005	0.002	-0.238	-0.004	-0.242	-0.004	0.042	0.038	0.001	0.001
16:50:09	11795.287	309.233	299.982	304.349	300.126	300.106	300.209	304.525	309.177	309.591	309.165	302.955	303.741	303.484	304.617	303.326	303.095	60.017	0.013	-15.021	-0.047	0.088	27.990	2.708	2.032	4.768	4.739	4.691	4.680	2.480	31.574	4.988	4.680	0.307	2.721	23.913	0.002	24.256	0.002	-0.239	-0.004	-0.244	-0.004	0.043	0.051	0.001	0.001
16:50:09	11795.293	309.238	299.965	304.343	300.124	300.092	300.207	304.520	309.181	309.541	309.176	302.958	303.722	303.446	304.588	303.330	303.124	60.017	0.013	-15.017	-0.048	0.086	28.176	2.504	1.982	4.767	4.739	4.691	4.681	2.474	31.565	4.989	4.681	0.308	2.733	24.628	0.002	23.899	0.002	-0.238	-0.004	-0.243	-0.004	0.053	0.037	0.001	0.001
16:50:09	11795.300	309.254	299.904	304.335	300.137	300.084	300.210	304.507	309.169	309.589	309.188	302.948	303.713	303.472	304.591	303.332	303.190	60.017	0.013	-15.022	-0.049	0.087	28.359	2.310	2.013	4.767	4.739	4.691	4.681	2.476	31.558	4.989	4.680	0.309	2.741	23.968	0.002	23.947	0.002	-0.238	-0.004	-0.242	-0.004	0.039	0.044	0.001	0.001
16:50:09	11795.307	309.324	299.911	304.359	300.120	300.043	300.199	304.508	309.192	309.576	309.190	302.969	303.717	303.477	304.601	303.327	303.075	60.017	0.013	-15.018	-0.048	0.087	28.535	2.124	2.068	4.768	4.739	4.692	4.681	2.478	31.549	4.990	4.681	0.309	2.755	23.978	0.002	23.440	0.285	-0.239	-0.003	-0.243	-0.004	0.039	6.692	0.001	0.001
16:50:09	11795.313	309.248	299.917	304.343	300.128	300.089	300.206	304.496	309.187	309.591	309.177	302.965	303.696	303.463	304.576	303.344	303.117	60.017	0.013	-15.019	-0.048	0.088	28.701	1.976	2.106	4.768	4.739	4.691	4.680	2.474	31.540	4.990	4.681	0.309	2.775	23.438	0.303	23.882	0.002	-0.238	-0.003	-0.242	-0.004	7.101	0.046	0.001	0.001
16:50:09	11795.320	309.276	299.916	304.341	300.129	300.101	300.174	304.543	309.155	309.613	309.182	302.962	303.729	303.454	304.584	303.329	303.097	60.017	0.013	-15.022	-0.048	0.087	28.827	1.821	2.085	4.768	4.740	4.691	4.681	2.481	31.535	4.991	4.681	0.310	2.791	23.953	0.002	23.959	0.002	-0.238	-0.004	-0.243	-0.004	0.044	0.040	0.001	0.001
16:50:09	11795.327	309.250	299.895	304.342	300.105	300.107	300.194	304.511	309.182	309.600	309.218	302.947	303.715	303.470	304.595	303.312	303.100	60.017	0.013	-15.017	-0.048	0.088	28.964	1.687	1.986	4.768	4.740	4.692	4.681	2.476	31.531	4.990	4.680	0.310	2.809	23.983	0.002	23.938	0.002	-0.238	-0.003	-0.243	-0.004	0.046	0.041	0.001	0.001
16:50:09	11795.333	309.247	299.893	304.330	300.127	300.104	300.163	304.525	309.181	309.581	309.178	302.970	303.717	303.459	304.472	303.330	303.104	60.017	0.013	-15.022	-0.048	0.088	29.081	1.550	1.837	4.769	4.739	4.692	4.681	2.479	31.522	4.990	4.681	0.309	2.829	23.972	0.002	23.957	0.002	-0.237	-0.003	-0.244	-0.004	0.041	0.042	0.001	0.001
16:50:09	11795.340	309.244	299.922	304.303	300.071	300.099	300.157	304.523	309.186	309.582	309.184	302.935	303.746	303.455	304.578	303.182	303.100	60.017	0.013	-15.019	-0.047	0.088	29.197	1.430	1.662	4.769	4.739	4.692	4.681	2.482	31.517	4.989	4.680	0.310	2.847	23.910	0.002	24.220	0.002	-0.239	-0.004	-0.243	-0.004	0.042	0.059	0.001	0.001
16:50:09	11795.347	309.246	299.958	304.293	300.103	300.130	300.170	304.502	309.166	309.571	309.165	302.928	303.704	303.625	304.619	303.328	303.088	60.017	0.013	-15.019	-0.048	0.088	29.309	1.307	1.439	4.769	4.740	4.692	4.682	2.477	31.513	4.989	4.680	0.309	2.866	24.244	0.003	23.920	0.002	-0.238	-0.004	-0.243	-0.004	0.063	0.042	0.001	0.001
16:50:09	11795.353	309.237	299.996	304.345	300.124	300.103	300.141	304.499	309.166	309.578	309.170	302.963	303.717	303.484	304.614	303.332	303.108	60.017	0.013	-15.021	-0.048	0.086	29.390	1.205	1.143	4.769	4.741	4.693	4.683	2.483	31.513	4.988	4.680	0.308	2.890	23.962	0.002	23.946	0.002	-0.238	-0.003	-0.243	-0.004	0.042	0.043	0.001	0.001
16:50:09	11795.360	309.238	299.941	304.292	300.111	300.092	300.134	304.487	309.179	309.599	309.171	302.946	303.716	303.475	304.577	303.320	303.108	60.017	0.013	-15.017	-0.048	0.087	29.475	1.117	0.824	4.769	4.741	4.693	4.682	2.477	31.504	4.988	4.680	0.308	2.909	23.974	0.002	23.445	0.287	-0.238	-0.003	-0.243	-0.004	0.043	6.721	0.001	0.001
16:50:09	11795.367	309.223	299.925	304.308	300.107	300.080	300.126	304.488	309.156	309.586	309.179	302.971	303.702	303.473	304.577	303.294	303.107	60.017	0.013	-15.022	-0.048	0.088	29.542	1.026	0.435	4.770	4.741	4.693	4.682	2.479	31.504	4.988	4.680	0.308	2.929	23.455	0.317	23.885	0.001	-0.238	-0.004	-0.242	-0.004	7.437	0.033	0.001	0.001
16:50:09	11795.373	309.084	299.934	304.321	300.088	300.122	300.132	304.496	309.165	309.582	309.175	302.980	303.686	303.466	304.668	303.326	303.103	60.017	0.013	-15.019	-0.048	0.087	29.605	0.956	0.015	4.769	4.741	4.693	4.683	2.482	31.499	4.989	4.680	0.309	2.953	23.950	0.002	23.963	0.002	-0.238	-0.004	-0.242	-0.004	0.045	0.040	0.001	0.001
16:50:09	11795.380	309.196	299.934	304.341	300.095	300.099	300.133	304.472	309.154	309.589	309.194	302.984	303.633	303.471	304.578	303.319	303.121	60.017	0.013	-15.019	-0.048	0.088	29.658	0.868	-0.388	4.770	4.741	4.693	4.682	2.476	31.502	4.989	4.681	0.309	2.972	23.980	0.002	23.934	0.002	-0.238	-0.003	-0.243	-0.004	0.046	0.040	0.001	0.001
