Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf80_dT3K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 15:02:21
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
15:02:21	5327.767	309.254	305.794	307.419	306.211	306.162	306.391	307.507	309.130	309.000	309.149	303.314	303.800	303.657	307.486	305.920	304.935	60.012	0.011	-15.021	-0.212	0.230	5.467	77.650	7.382	5.386	5.332	5.120	5.156	2.423	84.235	6.354	4.744	1.610	3.195	23.961	0.002	23.944	0.002	-0.238	-0.003	-0.243	-0.004	0.043	0.039	0.001	0.001
15:02:21	5327.773	309.255	305.778	307.389	306.216	306.158	306.372	307.521	309.123	309.004	309.151	303.315	303.827	303.759	307.540	305.926	304.953	60.012	0.011	-15.018	-0.212	0.231	6.265	77.073	7.096	5.387	5.332	5.120	5.155	2.423	84.237	6.357	4.744	1.613	3.181	24.167	0.001	23.400	0.276	-0.239	-0.003	-0.243	-0.004	0.032	6.452	0.001	0.001
15:02:21	5327.780	309.254	305.757	307.339	306.192	306.148	306.371	307.485	309.140	308.995	309.175	303.320	303.855	303.643	307.539	305.898	304.949	60.012	0.011	-15.022	-0.214	0.232	7.103	76.426	6.837	5.387	5.333	5.118	5.154	2.419	84.239	6.359	4.745	1.614	3.169	23.956	0.002	23.931	0.002	-0.238	-0.003	-0.243	-0.004	0.043	0.050	0.001	0.001
15:02:21	5327.787	309.402	305.735	307.373	306.200	306.139	306.340	307.481	309.133	308.993	309.150	303.340	303.890	303.639	307.517	305.911	304.999	60.012	0.011	-15.019	-0.215	0.233	8.007	75.691	6.610	5.387	5.333	5.118	5.154	2.428	84.232	6.361	4.744	1.617	3.161	23.936	0.002	23.964	0.002	-0.238	-0.004	-0.244	-0.004	0.042	0.042	0.001	0.001
15:02:21	5327.793	309.261	305.741	307.351	306.232	306.144	306.368	307.486	309.137	308.993	309.146	303.318	303.882	303.641	307.515	305.890	304.954	60.012	0.011	-15.018	-0.215	0.235	8.950	74.860	6.414	5.388	5.333	5.118	5.154	2.419	84.232	6.363	4.744	1.619	3.147	23.438	0.325	23.751	0.001	-0.239	-0.003	-0.243	-0.004	7.617	0.032	0.001	0.001
15:02:21	5327.800	309.280	305.691	307.335	306.193	306.114	306.349	307.491	309.157	308.993	309.171	303.295	303.883	303.652	307.527	305.888	304.952	60.012	0.011	-15.022	-0.217	0.236	9.932	73.967	6.246	5.389	5.334	5.117	5.153	2.424	84.241	6.365	4.743	1.622	3.138	23.965	0.002	23.941	0.002	-0.237	-0.003	-0.243	-0.004	0.045	0.041	0.001	0.001
15:02:21	5327.807	309.282	305.662	307.323	306.199	306.099	306.407	307.474	309.134	308.992	309.157	303.276	303.914	303.612	307.535	305.912	304.940	60.012	0.011	-15.019	-0.217	0.236	10.942	72.996	6.106	5.389	5.334	5.117	5.153	2.424	84.239	6.366	4.744	1.622	3.122	23.915	0.002	24.468	0.003	-0.238	-0.004	-0.242	-0.004	0.043	0.076	0.001	0.001
15:02:21	5327.813	309.273	305.654	307.319	306.198	306.109	306.329	307.487	309.127	308.986	309.132	303.308	303.921	303.626	307.518	305.900	304.948	60.012	0.011	-15.022	-0.218	0.237	11.997	71.923	5.993	5.390	5.335	5.116	5.153	2.419	84.235	6.368	4.744	1.623	3.112	23.292	0.270	23.896	0.002	-0.238	-0.004	-0.242	-0.004	6.293	0.042	0.001	0.001
15:02:21	5327.820	309.282	305.638	307.286	306.200	306.100	306.336	307.504	309.143	308.983	309.157	303.332	303.916	303.650	307.515	305.911	304.934	60.012	0.011	-15.020	-0.218	0.237	13.067	70.776	5.912	5.390	5.334	5.116	5.153	2.429	84.232	6.370	4.744	1.626	3.102	23.956	0.002	23.937	0.002	-0.238	-0.004	-0.242	-0.004	0.044	0.038	0.001	0.001
15:02:21	5327.827	309.272	305.611	307.276	306.141	306.094	306.338	307.486	309.107	308.992	309.157	303.470	303.935	303.636	307.524	305.918	304.931	60.012	0.011	-15.019	-0.219	0.238	14.182	69.551	5.874	5.390	5.335	5.116	5.152	2.420	84.230	6.371	4.744	1.627	3.088	24.082	0.002	23.406	0.275	-0.237	-0.004	-0.243	-0.004	0.047	6.436	0.001	0.001
15:02:21	5327.833	309.265	305.633	307.268	306.179	306.049	306.329	307.464	309.137	309.010	309.162	303.322	303.959	303.622	307.515	305.889	304.964	60.012	0.011	-15.022	-0.220	0.238	15.365	68.218	5.887	5.390	5.335	5.116	5.152	2.425	84.219	6.371	4.743	1.628	3.081	23.963	0.002	23.939	0.002	-0.238	-0.004	-0.242	-0.004	0.042	0.041	0.001	0.001
15:02:21	5327.840	309.281	305.628	307.262	306.163	306.076	306.312	307.485	309.130	308.990	309.148	303.328	303.929	303.657	307.525	305.876	304.956	60.012	0.011	-15.017	-0.220	0.238	16.614	66.800	5.959	5.391	5.336	5.116	5.153	2.426	84.201	6.373	4.744	1.629	3.069	23.935	0.002	23.955	0.002	-0.238	-0.004	-0.243	-0.004	0.045	0.043	0.001	0.001
15:02:21	5327.847	309.275	305.728	307.276	306.148	306.059	306.308	307.464	309.121	309.010	309.132	303.305	303.926	303.653	307.529	305.885	304.946	60.012	0.011	-15.020	-0.220	0.239	17.923	65.298	6.094	5.391	5.336	5.116	5.152	2.422	84.183	6.374	4.744	1.630	3.062	23.435	0.337	23.840	0.002	-0.238	-0.004	-0.243	-0.004	7.901	0.042	0.001	0.001
15:02:21	5327.853	309.295	305.584	307.245	306.174	306.043	306.286	307.475	309.147	308.996	309.163	303.309	303.937	303.611	307.592	305.913	304.939	60.012	0.011	-15.021	-0.220	0.239	19.316	63.686	6.293	5.391	5.336	5.116	5.153	2.431	84.161	6.376	4.744	1.632	3.049	23.957	0.002	23.934	0.002	-0.238	-0.004	-0.243	-0.004	0.043	0.038	0.001	0.001
15:02:21	5327.860	309.281	305.557	307.258	306.161	306.041	306.294	307.470	309.143	308.995	309.153	303.301	303.921	303.646	307.506	305.910	304.960	60.012	0.011	-15.018	-0.221	0.239	20.766	62.022	6.550	5.392	5.337	5.116	5.153	2.423	84.152	6.377	4.743	1.634	3.036	23.916	0.002	24.518	0.003	-0.238	-0.004	-0.243	-0.004	0.042	0.071	0.001	0.001
15:02:21	5327.867	309.302	305.654	307.239	306.209	306.032	306.300	307.466	309.132	308.993	309.133	303.304	303.916	303.659	307.527	305.891	304.950	60.012	0.011	-15.022	-0.220	0.240	22.286	60.274	6.858	5.392	5.337	5.116	5.153	2.428	84.131	6.377	4.744	1.634	3.027	23.394	0.286	23.890	0.002	-0.238	-0.003	-0.243	-0.004	6.691	0.042	0.001	0.001
15:02:21	5327.873	309.294	305.551	307.197	306.144	306.046	306.303	307.466	309.164	308.987	309.163	303.312	303.935	303.632	307.531	305.900	304.964	60.012	0.011	-15.018	-0.222	0.240	23.866	58.486	7.203	5.393	5.338	5.116	5.153	2.429	84.122	6.378	4.744	1.634	3.017	23.949	0.002	23.930	0.002	-0.238	-0.004	-0.244	-0.004	0.043	0.040	0.001	0.001
15:02:21	5327.880	309.312	305.531	307.232	306.166	306.004	306.314	307.452	309.131	308.999	309.167	303.308	303.909	303.664	307.543	305.929	304.979	60.012	0.011	-15.022	-0.222	0.241	25.502	56.604	7.573	5.394	5.339	5.117	5.153	2.423	84.113	6.380	4.744	1.636	3.003	24.054	0.002	23.412	0.274	-0.238	-0.004	-0.242	-0.004	0.046	6.414	0.001	0.001
15:02:21	5327.887	309.304	305.460	307.255	306.153	305.999	306.281	307.468	309.113	309.017	309.160	303.303	303.912	303.697	307.548	305.877	304.962	60.012	0.011	-15.020	-0.221	0.240	27.180	54.687	7.956	5.394	5.339	5.118	5.154	2.432	84.107	6.381	4.743	1.638	2.992	23.954	0.002	24.011	0.002	-0.237	-0.004	-0.243	-0.004	0.044	0.043	0.001	0.001
15:02:21	5327.893	309.345	305.496	307.220	306.155	305.958	306.285	307.447	309.156	309.005	309.161	303.316	303.890	303.653	307.527	305.889	304.955	60.012	0.011	-15.018	-0.222	0.240	28.884	52.755	8.341	5.394	5.339	5.117	5.154	2.423	84.098	6.383	4.743	1.640	2.980	23.933	0.002	23.960	0.002	-0.239	-0.004	-0.244	-0.004	0.041	0.042	0.001	0.001
15:02:21	5327.900	309.288	305.510	307.212	306.155	305.971	306.272	307.449	309.155	309.005	309.152	303.302	303.912	303.646	307.496	305.880	304.942	60.012	0.011	-15.023	-0.223	0.241	30.646	50.792	8.717	5.395	5.340	5.117	5.154	2.428	84.089	6.382	4.743	1.639	2.970	24.712	0.004	23.886	0.002	-0.238	-0.004	-0.243	-0.004	0.100	0.041	0.001	0.001
