Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf60_dT6K_2.txt
Date: quarta-feira, 15 de agosto de 2018 @ 15:54:11
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
15:54:11	8437.933	309.614	303.305	305.748	303.127	303.186	303.245	306.032	309.140	309.956	309.134	303.345	304.072	303.827	306.086	304.353	304.849	60.045	0.010	-15.019	0.150	-0.099	1.607	59.872	3.688	4.989	4.939	5.089	5.088	2.459	62.673	5.821	4.772	1.050	3.766	-0.229	-0.002	-0.246	-0.003	23.602	0.257	23.220	0.236	0.000	0.001	6.070	5.486
15:54:11	8437.940	309.603	303.278	305.730	303.108	303.188	303.246	306.013	309.127	309.953	309.143	303.239	304.046	303.819	306.059	304.212	304.841	60.045	0.010	-15.021	0.151	-0.099	1.561	59.890	4.123	4.990	4.939	5.089	5.089	2.462	62.671	5.819	4.773	1.047	3.772	-0.229	-0.002	-0.246	-0.003	24.033	0.001	23.952	0.002	0.000	0.001	0.035	0.038
15:54:11	8437.947	309.572	303.254	305.752	303.122	303.159	303.225	306.004	309.147	309.933	309.149	303.327	304.043	303.819	305.933	304.212	304.843	60.045	0.010	-15.020	0.150	-0.099	1.494	59.887	4.526	4.989	4.939	5.089	5.089	2.463	62.668	5.820	4.772	1.048	3.757	-0.228	-0.002	-0.247	-0.003	24.005	0.001	24.021	0.002	0.000	0.001	0.028	0.053
15:54:11	8437.953	309.530	303.255	305.758	303.126	303.209	303.222	306.019	309.154	309.918	309.138	303.332	304.026	303.820	306.041	304.205	304.844	60.045	0.010	-15.020	0.150	-0.099	1.448	59.869	4.884	4.989	4.939	5.089	5.089	2.458	62.673	5.821	4.772	1.049	3.750	-0.228	-0.002	-0.246	-0.004	24.021	0.001	23.943	0.002	0.000	0.001	0.033	0.038
15:54:11	8437.960	309.529	303.365	305.735	303.128	303.215	303.233	305.997	309.133	309.905	309.112	303.315	304.037	303.841	306.063	304.206	304.858	60.045	0.010	-15.022	0.151	-0.098	1.382	59.862	5.205	4.990	4.939	5.090	5.088	2.466	62.668	5.820	4.772	1.048	3.750	-0.229	-0.002	-0.245	-0.004	24.031	0.001	23.957	0.002	0.000	0.001	0.033	0.037
15:54:11	8437.967	309.523	303.281	305.739	303.122	303.191	303.223	306.003	309.145	309.881	309.152	303.318	304.038	303.828	306.080	304.217	304.606	60.045	0.010	-15.018	0.151	-0.099	1.322	59.834	5.516	4.989	4.939	5.089	5.089	2.458	62.668	5.820	4.772	1.049	3.745	-0.228	-0.002	-0.247	-0.003	24.177	0.001	23.434	0.305	0.000	0.001	0.022	7.138
15:54:11	8437.973	309.505	303.259	305.737	303.130	303.185	303.205	305.994	309.144	309.867	309.161	303.329	304.013	303.818	306.074	304.214	304.859	60.045	0.010	-15.022	0.151	-0.099	1.272	59.795	5.835	4.990	4.939	5.089	5.089	2.461	62.668	5.819	4.772	1.047	3.743	-0.229	-0.002	-0.246	-0.004	24.033	0.001	23.948	0.002	0.000	0.001	0.035	0.036
15:54:11	8437.980	309.462	303.273	305.722	303.103	303.204	303.187	306.014	309.131	309.842	309.157	303.314	304.026	303.767	306.065	304.200	304.852	60.045	0.010	-15.019	0.151	-0.099	1.202	59.774	6.174	4.990	4.938	5.090	5.089	2.462	62.668	5.820	4.773	1.048	3.739	-0.228	-0.002	-0.246	-0.003	24.025	0.001	23.961	0.002	0.000	0.001	0.032	0.038
15:54:11	8437.987	309.455	303.297	305.734	303.122	303.180	303.213	306.017	309.140	309.820	309.156	303.326	304.026	303.815	306.065	304.208	304.964	60.045	0.010	-15.020	0.150	-0.100	1.153	59.721	6.535	4.989	4.939	5.089	5.089	2.458	62.671	5.820	4.772	1.048	3.730	-0.229	-0.002	-0.247	-0.003	23.597	0.263	23.301	0.247	0.000	0.001	6.204	5.754
15:54:11	8437.993	309.442	303.244	305.742	303.124	303.236	303.214	305.997	309.148	309.819	309.125	303.334	303.991	303.813	306.063	304.200	304.845	60.045	0.010	-15.021	0.151	-0.099	1.097	59.682	6.904	4.990	4.939	5.089	5.088	2.466	62.666	5.821	4.772	1.049	3.730	-0.229	-0.002	-0.247	-0.003	24.034	0.001	23.953	0.002	0.000	0.001	0.034	0.039
15:54:11	8438.000	309.446	303.238	305.757	303.100	303.192	303.211	306.009	309.138	309.804	309.132	303.334	303.987	303.815	306.054	304.198	304.835	60.045	0.010	-15.018	0.150	-0.099	1.047	59.647	7.258	4.990	4.939	5.089	5.089	2.458	62.666	5.821	4.772	1.049	3.722	-0.229	-0.002	-0.246	-0.004	24.010	0.001	24.008	0.001	0.000	0.001	0.034	0.034
15:54:11	8438.007	309.381	303.330	305.752	303.110	303.190	303.205	306.013	309.139	309.759	309.146	303.422	303.978	303.872	306.066	304.199	304.846	60.045	0.010	-15.022	0.151	-0.100	0.984	59.626	7.554	4.989	4.939	5.090	5.089	2.462	62.666	5.821	4.772	1.049	3.717	-0.229	-0.002	-0.247	-0.003	24.024	0.001	23.949	0.002	0.000	0.001	0.031	0.038
15:54:11	8438.013	309.357	303.224	305.765	303.156	303.205	303.201	305.985	309.126	309.760	309.131	303.277	303.961	303.838	306.084	304.188	304.813	60.045	0.010	-15.018	0.152	-0.099	0.942	59.556	7.759	4.990	4.938	5.090	5.089	2.463	62.666	5.821	4.772	1.049	3.711	-0.229	-0.002	-0.246	-0.004	24.031	0.001	23.954	0.002	0.000	0.001	0.032	0.040
15:54:11	8438.020	309.345	303.227	305.755	303.120	303.216	303.198	306.013	309.145	309.722	309.152	303.315	303.952	303.834	306.086	304.193	304.821	60.045	0.010	-15.019	0.152	-0.099	0.892	59.552	7.852	4.990	4.939	5.091	5.089	2.459	62.666	5.821	4.771	1.050	3.702	-0.228	-0.002	-0.247	-0.004	24.131	0.002	23.443	0.310	0.000	0.001	0.038	7.265
15:54:11	8438.027	309.322	303.226	305.776	303.125	303.208	303.201	305.995	309.134	309.712	309.143	303.317	303.898	303.799	306.032	304.200	304.837	60.045	0.010	-15.020	0.151	-0.099	0.850	59.503	7.825	4.989	4.939	5.090	5.089	2.467	62.671	5.821	4.772	1.049	3.696	-0.228	-0.002	-0.247	-0.003	24.030	0.001	23.950	0.002	0.000	0.001	0.029	0.040
15:54:11	8438.033	309.316	303.227	305.800	303.134	303.220	303.199	305.974	309.142	309.692	309.130	303.321	303.898	303.812	306.065	304.174	304.839	60.045	0.010	-15.015	0.151	-0.099	0.804	59.485	7.697	4.989	4.939	5.089	5.089	2.459	62.673	5.821	4.772	1.050	3.687	-0.229	-0.002	-0.246	-0.003	24.030	0.001	23.959	0.002	0.000	0.001	0.033	0.036
