Data File:  C:\Users\Usuario\Desktop\Testes_LaFeSi_3layers\20180815_dTspan_Mflow_Th309\20180815_LaFeSi_3layers_mf70_dT3K.txt
Date: quarta-feira, 15 de agosto de 2018 @ 14:58:15
Active Magnetic Regenerator Test Apparatus - POLO-UFSC 2015

Absolute Time	 Run Time (s)	Tint Hot End (K)	Tint Cold End (K)	T_Chex-in (K)	T_Chex-out (K)	T_Cold Side_out (K)	T_Cold Side_in (K)	T_Hhex-in (K)	T_Hhex-out  (K)	T_Hot Side_out (K)	T_Hot Side_in (K)	Tamb1 (K)	Tamb2 (K)	Tamb3 (K)	T_MAN (K)	T_VHB (K)	T_VCB (K)	Frequency (Hz)	Stroke (mm)	 Displacement (mm)	 dP - CB (bar)	 dP - HB (bar)	 MFR - HB (kg/h)	 MFR - CB (kg/h)	Torque (Nm)	P_Hin (bar)	P_Hout (bar)	P_Cin (bar)	P_Cout (bar)	LowFlow (L/h)	HighFlow (L/h)	P_sysin (bar)	P_sysout (bar)	DP_sys (bar)	Campo (V)	V_VHB_high (V)	I_VHB_high (A)	V_VHB_low (V)	I_VHB_low (A)	V_VCB_high (V)	I_VCB_high (A)	V_VCB_low (V)	I_VCB_low (A)	Power VHB High (W)	Power VHB Low (W)	Power VCB High (W)	Power VCB Low (W)
14:58:15	5081.327	310.171	306.311	307.340	306.168	305.637	306.298	307.382	309.148	310.247	309.140	303.162	303.312	303.782	307.440	304.958	305.993	60.017	0.010	-15.019	0.184	-0.129	1.642	68.274	1.100	5.076	5.016	5.200	5.205	2.423	73.577	6.134	4.761	1.373	1.404	-0.229	-0.002	-0.246	-0.004	24.022	0.001	23.948	0.002	0.000	0.001	0.032	0.036
14:58:15	5081.333	310.142	306.328	307.368	306.177	305.614	306.294	307.360	309.125	310.200	309.141	303.095	303.333	303.776	307.323	305.018	305.976	60.017	0.010	-15.022	0.184	-0.128	1.568	68.316	1.268	5.076	5.016	5.201	5.204	2.429	73.577	6.135	4.760	1.375	1.405	-0.228	-0.002	-0.246	-0.003	24.500	0.003	23.400	0.284	0.000	0.001	0.063	6.634
14:58:15	5081.340	310.105	306.314	307.387	306.181	305.625	306.314	307.389	309.154	310.192	309.157	303.180	303.323	303.799	307.451	304.996	305.990	60.017	0.010	-15.018	0.184	-0.129	1.512	68.344	1.445	5.076	5.016	5.200	5.205	2.424	73.573	6.135	4.760	1.375	1.409	-0.229	-0.002	-0.246	-0.004	24.019	0.001	23.944	0.002	0.000	0.001	0.034	0.038
14:58:15	5081.347	310.082	306.324	307.378	306.177	305.617	306.299	307.369	309.127	310.179	309.141	303.175	303.310	303.780	307.441	304.985	306.010	60.017	0.010	-15.022	0.184	-0.129	1.424	68.359	1.629	5.076	5.016	5.200	5.205	2.423	73.575	6.136	4.760	1.376	1.416	-0.228	-0.002	-0.247	-0.003	24.020	0.001	23.964	0.002	0.000	0.001	0.031	0.037
14:58:15	5081.353	310.083	306.317	307.389	306.197	305.614	306.279	307.359	309.149	310.167	309.140	303.171	303.284	303.760	307.442	305.012	306.009	60.017	0.010	-15.019	0.184	-0.129	1.385	68.369	1.788	5.076	5.016	5.200	5.205	2.430	73.570	6.134	4.761	1.373	1.415	-0.229	-0.002	-0.248	-0.004	23.527	0.246	23.936	0.002	0.000	0.001	5.786	0.040
14:58:15	5081.360	310.064	306.319	307.424	306.181	305.595	306.312	307.374	309.161	310.160	309.149	303.186	303.284	303.768	307.442	304.984	305.999	60.017	0.010	-15.019	0.184	-0.130	1.325	68.394	1.940	5.076	5.016	5.200	5.205	2.421	73.570	6.136	4.761	1.375	1.418	-0.228	-0.002	-0.247	-0.004	24.026	0.001	23.946	0.002	0.000	0.001	0.028	0.036
14:58:15	5081.367	310.055	306.335	307.404	306.185	305.597	306.334	307.395	309.163	310.149	309.121	303.168	303.283	303.778	307.476	305.005	305.997	60.017	0.010	-15.022	0.184	-0.130	1.276	68.394	2.090	5.076	5.016	5.200	5.205	2.428	73.570	6.136	4.760	1.376	1.423	-0.228	-0.002	-0.247	-0.003	23.979	0.001	24.115	0.001	0.000	0.001	0.032	0.032
14:58:15	5081.373	310.033	306.318	307.454	306.207	305.599	306.319	307.372	309.150	310.119	309.158	303.190	303.233	303.792	307.452	304.995	305.903	60.017	0.010	-15.019	0.184	-0.129	1.227	68.408	2.262	5.076	5.016	5.200	5.205	2.425	73.575	6.134	4.760	1.375	1.424	-0.229	-0.002	-0.247	-0.003	24.017	0.001	23.940	0.002	0.000	0.001	0.031	0.037
14:58:15	5081.380	309.975	306.303	307.457	306.179	305.588	306.309	307.391	309.163	310.104	309.145	303.171	303.230	303.779	307.404	305.036	306.041	60.017	0.010	-15.023	0.184	-0.129	1.177	68.422	2.471	5.076	5.016	5.200	5.205	2.425	73.575	6.135	4.760	1.375	1.427	-0.228	-0.002	-0.247	-0.003	24.029	0.001	23.947	0.002	0.000	0.001	0.032	0.037
14:58:15	5081.387	309.877	306.327	307.460	306.197	305.601	306.349	307.384	309.150	310.111	309.137	303.176	303.247	303.753	307.458	304.993	305.991	60.017	0.010	-15.021	0.184	-0.130	1.128	68.443	2.702	5.076	5.016	5.200	5.205	2.434	73.573	6.135	4.761	1.374	1.430	-0.229	-0.002	-0.246	-0.003	24.355	0.001	23.409	0.289	0.000	0.001	0.018	6.769
